contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
AMZN260206C00227500,227.5,30004.0,空头卖 Call，看跌/看不涨,-2.216911153457559,CALL,40316.0,10312.0,40655420.0,1.734494802206143e-05,10M-50M,2026-02-06,233.3300018310547,238.6199951171875,238.6999969482422,238.7700042724609,231.97000122070312,13.55,13.45,13.6,5642.0,1.247806495361328,True,AMZN,15.5,-0.1258064516129032,-0.02216911153457559,2343934380679.0,-12.580645161290319,30004.0
AVGO260306C00310000,310.0,20293.0,空头卖 Call，看跌/看不涨,-6.944704714576844,CALL,20336.0,43.0,35959196.0,2.276225838578201e-05,10M-50M,2026-03-06,298.0840148925781,320.3299865722656,319.25,319.45001220703125,295.29998779296875,17.72,17.25,18.1,189.0,0.6538120556640626,False,AVGO,26.13,-0.3218522770761577,-0.06944704714576844,1579772770810.0,-32.18522770761577,20293.0
GOOG260206C00322500,322.5,20110.0,空头卖 Call，看跌/看不涨,-2.041390325990782,CALL,33258.0,13148.0,32879850.0,1.0998831161457917e-05,10M-50M,2026-02-06,333.7449951171875,340.70001220703125,343.9200134277344,344.25,329.3800048828125,16.35,16.65,16.8,3665.0,0.8474136352539061,True,GOOG,22.25,-0.2651685393258426,-0.02041390325990782,2989394920000.0,-26.51685393258426,20110.0
META260618P00720000,720.0,3314.0,多头买 Put，看跌,-2.9391378821833554,PUT,4333.0,1019.0,25792862.0,1.3804747329898039e-05,10M-50M,2026-06-18,671.3699951171875,691.7000122070312,687.72998046875,688.6900024414062,667.4600219726562,77.83,80.85,81.3,28.0,0.3172217936706542,True,META,70.15,0.10947968638631493,-0.029391378821833555,1868405222031.0,10.947968638631494,3314.0
NVDA260821C00180000,180.0,9354.0,空头卖 Call，看跌/看不涨,-3.812243617394121,CALL,15609.0,6255.0,20906190.000000004,4.828200443554841e-06,10M-50M,2026-08-21,173.46499633789062,180.33999633789065,179.44000244140625,179.57000732421875,171.91000366210938,22.35,22.05,22.2,274.0,0.4891408508300782,False,NVDA,25.8,-0.1337209302325581,-0.03812243617394121,4330017000000.0,-13.37209302325581,9354.0
NVDA260213P00182500,182.5,15970.0,多头买 Put，看跌,-3.812243617394121,PUT,17596.0,1626.0,17790580.0,4.108662852824828e-06,10M-50M,2026-02-13,173.46499633789062,180.33999633789065,179.44000244140625,179.57000732421875,171.91000366210938,11.14,11.55,11.65,586.0,0.5151415673828125,True,NVDA,6.97,0.5982783357245338,-0.03812243617394121,4330017000000.0,59.82783357245338,15970.0
PAAS280121C00060000,60.0,9505.0,空头卖 Call，看跌/看不涨,-2.2586885841798097,CALL,11937.0,2432.0,16443650.0,0.0011848229668781872,10M-50M,2028-01-21,55.38999938964844,56.66999816894531,58.290000915527344,58.70000076293945,54.900001525878906,17.3,16.3,19.0,137.0,0.6366613482666017,False,PAAS,17.7,-0.022598870056497095,-0.022586885841798097,13878571280.0,-2.2598870056497096,9505.0
META260220P00720000,720.0,-3082.0,空头平仓 Put，回补，看跌信号减弱,-2.9391378821833554,PUT,3207.0,6289.0,15933940.000000002,8.52809648148994e-06,10M-50M,2026-02-20,671.3699951171875,691.7000122070312,687.72998046875,688.6900024414062,667.4600219726562,51.7,52.7,56.05,1200.0,0.4054014538574219,True,META,37.55,0.37683089214380844,-0.029391378821833555,1868405222031.0,37.68308921438084,-3082.0
GOOG260417C00300000,300.0,3477.0,空头卖 Call，看跌/看不涨,-2.041390325990782,CALL,4780.0,1303.0,14481704.999999998,4.844359941576403e-06,10M-50M,2026-04-17,333.7449951171875,340.70001220703125,343.9200134277344,344.25,329.3800048828125,41.65,42.6,43.95,175.0,0.4113828393554687,True,GOOG,50.42,-0.1739389131297105,-0.02041390325990782,2989394920000.0,-17.39389131297105,3477.0
MU260206P00420000,420.0,2891.0,多头买 Put，看跌,-12.405827617593165,PUT,6199.0,3308.0,14463673.000000002,8.217771685311118e-05,10M-50M,2026-02-06,367.4049987792969,419.4400024414063,410.5050048828125,413.0,365.260009765625,50.03,50.55,53.85,708.0,1.045170789794922,True,MU,15.2,2.2914473684210526,-0.12405827617593165,176004804634.0,229.14473684210526,2891.0
NVDA260206P00172500,172.5,-36372.0,空头平仓 Put，回补，看跌信号减弱,-3.812243617394121,PUT,29760.0,66132.0,12220992.0,2.822388919027339e-06,10M-50M,2026-02-06,173.46499633789062,180.33999633789065,179.44000244140625,179.57000732421875,171.91000366210938,3.36,3.35,3.4,20458.0,0.614261669921875,False,NVDA,1.39,1.4172661870503598,-0.03812243617394121,4330017000000.0,141.72661870503597,-36372.0
BE260618C00165000,165.0,3997.0,空头卖 Call，看跌/看不涨,-18.534538080447675,CALL,4095.0,98.0,12110910.0,0.0007360135756649654,10M-50M,2026-06-18,137.52999877929688,168.82000732421875,168.0,169.10000610351562,134.10000610351562,30.3,30.55,33.25,1430.0,1.2389564419555663,False,BE,44.35,-0.31679819616685456,-0.18534538080447674,16454737250.0,-31.679819616685457,3997.0
PAAS270115C00060000,60.0,10208.0,空头卖 Call，看跌/看不涨,-2.2586885841798097,CALL,12480.0,2272.0,11933151.999999998,0.0008598256808463067,10M-50M,2027-01-15,55.38999938964844,56.66999816894531,58.290000915527344,58.70000076293945,54.900001525878906,11.69,11.2,11.9,8475.0,0.6224402990722657,False,PAAS,12.4,-0.0572580645161291,-0.022586885841798097,13878571280.0,-5.72580645161291,10208.0
AVGO260206P00300000,300.0,-12603.0,空头平仓 Put，回补，看跌信号减弱,-6.944704714576844,PUT,11552.0,24155.0,11720790.0,7.419288530964093e-06,10M-50M,2026-02-06,298.0840148925781,320.3299865722656,319.25,319.45001220703125,295.29998779296875,9.3,9.1,9.6,2235.0,0.7846701220703125,True,AVGO,2.48,2.75,-0.06944704714576844,1579772770810.0,275.0,-12603.0
MSFT260220P00465000,465.0,-2225.0,多头平仓 Put，减仓，看跌减弱,1.110138988902692,PUT,3231.0,5456.0,11496575.0,3.0240080901222757e-06,10M-50M,2026-02-20,415.7749938964844,411.2099914550781,411.05999755859375,418.0899963378906,409.260009765625,51.67,49.95,52.3,143.0,0.4714408325195312,True,MSFT,55.5,-0.06900900900900898,0.01110138988902692,3801767276203.0,-6.900900900900899,-2225.0
