contractSymbol,strike,oi_change,oi_change_pct,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,price_basis_new,price_basis_old,price_source_new,price_source_old,spread_pct_new,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,spread_pct_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
MU260821P00990000,990.0,6415.0,3773.529411764706,空头卖 Put，看涨/看不跌,5.318394263893371,PUT,6585.0,170.0,61375512.500000015,0.00034871498325076805,>50M,2026-08-21,95.67500000000001,111.25,mid,mid,0.021426704990854424,1194.300048828125,1133.989990234375,1196.18994140625,1204.5,1168.5699462890625,94.6,94.65,96.7,136.0,1.018674035072327,False,MU,109.52,0.03955056179775286,-0.1399999999999999,0.05318394263893371,176004804634.0,-13.99999999999999,6415.0
MU260717C00850000,850.0,1357.0,68.5699848408287,多头买 Call，看涨,5.318394263893371,CALL,3336.0,1979.0,49411762.5,0.0002807409866040373,10M-50M,2026-07-17,364.125,314.6,mid,mid,0.02265705458290422,1194.300048828125,1133.989990234375,1196.18994140625,1204.5,1168.5699462890625,363.69,360.0,368.25,903.0,1.138126867980957,True,MU,314.0,0.02097902097902087,0.15742212333121416,0.05318394263893371,176004804634.0,15.742212333121417,1357.0
MU260702P01000000,1000.0,13061.0,1583.1515151515152,空头卖 Put，看涨/看不跌,5.318394263893371,PUT,13886.0,825.0,36995282.5,0.0002101947306321056,10M-50M,2026-07-02,28.325,42.6,mid,mid,0.04060017652250657,1194.300048828125,1133.989990234375,1196.18994140625,1204.5,1168.5699462890625,28.5,27.75,28.9,1395.0,1.2643469400024414,False,MU,42.3,0.05399061032863843,-0.33509389671361506,0.05318394263893371,176004804634.0,-33.509389671361504,13061.0
TSM270115C00520000,520.0,5006.0,70.23993265048406,多头买 Call，看涨,1.0982022549672086,CALL,12133.0,7127.0,30148635.000000004,2.1264462023942845e-05,10M-50M,2027-01-15,60.225,59.175,mid,mid,0.03237858032378585,467.1950073242188,462.1199951171875,476.0899963378906,476.30999755859375,466.0499877929688,60.13,59.25,61.2,16.0,0.5699200723266601,False,TSM,58.35,0.03971271651880019,0.017743979721166106,0.010982022549672085,1417794391697.0,1.7743979721166105,5006.0
MU260717C01100000,1100.0,-1621.0,-20.046994805837247,空头平仓 Call，回补信号，看涨,5.318394263893371,CALL,6465.0,8086.0,29846662.5,0.00016957868032106167,10M-50M,2026-07-17,184.125,148.375,mid,mid,0.01493550577053632,1194.300048828125,1133.989990234375,1196.18994140625,1204.5,1168.5699462890625,182.0,182.75,185.5,1099.0,1.083485417556763,True,MU,150.0,0.02864363942712721,0.2409435551811289,0.05318394263893371,176004804634.0,24.094355518112888,-1621.0
WMB261120C00080000,80.0,76115.0,20968.31955922865,多头买 Call，看涨,3.0224275184070093,CALL,76478.0,363.0,27781975.0,0.00035541562862955177,10M-50M,2026-11-20,3.6500000000000004,2.875,mid,mid,0.027397260273972626,75.33000183105469,73.12000274658203,72.86000061035156,75.3499984741211,72.66000366210938,3.75,3.6,3.7,676.0,0.2872385729980468,False,WMB,2.96,0.08695652173913043,0.26956521739130446,0.03022427518407009,78167567102.0,26.956521739130444,76115.0
NVDA270617C00205000,205.0,6610.0,232.5826882477129,空头卖 Call，看跌/看不涨,-1.0299483334757786,CALL,9452.0,2842.0,27695900.000000007,6.396256642872304e-06,10M-50M,2027-06-17,41.900000000000006,43.3,mid,mid,0.014319809069212442,208.5200042724609,210.69000244140625,211.44500732421875,213.9900054931641,208.5,41.8,41.6,42.2,2818.0,0.4976551699829102,True,NVDA,43.35,0.01616628175519621,-0.03233256351039242,-0.010299483334757786,4330017000000.0,-3.2332563510392416,6610.0
SNDK261218C02840000,2840.0,-482.0,-58.07228915662651,空头平仓 Call，回补信号，看涨,6.35359004891864,CALL,348.0,830.0,27317350.0,0.0019291048984300967,10M-50M,2026-12-18,566.75,504.45000000000005,mid,mid,0.028407587119541083,2323.56005859375,2184.75,2293.31494140625,2354.389892578125,2251.284912109375,570.0,558.7,574.8,1.0,1.1364941857147215,False,SNDK,504.85,0.026365348399246726,0.12350084250173446,0.0635359004891864,14160634822.0,12.350084250173445,-482.0
MU270617C01100000,1100.0,483.0,43.39622641509434,多头买 Call，看涨,5.318394263893371,CALL,1596.0,1113.0,22889370.0,0.00013004968840253075,10M-50M,2027-06-17,473.9,432.75,mid,mid,0.020046423296054022,1194.300048828125,1133.989990234375,1196.18994140625,1204.5,1168.5699462890625,476.18,469.15,478.65,611.0,0.9711039571762086,True,MU,439.57,0.029809358752166327,0.09508954361640665,0.05318394263893371,176004804634.0,9.508954361640665,483.0
MU281215C01300000,1300.0,334.0,65.36203522504891,多头买 Call，看涨,5.318394263893371,CALL,845.0,511.0,21242400.0,0.00012069215976332765,10M-50M,2028-12-15,636.0,588.0,mid,mid,0.025157232704402517,1194.300048828125,1133.989990234375,1196.18994140625,1204.5,1168.5699462890625,642.38,628.0,644.0,374.0,0.9612316193771362,False,MU,600.0,0.027210884353741496,0.08163265306122448,0.05318394263893371,176004804634.0,8.16326530612245,334.0
