contractSymbol,strike,lastPrice_new,signal_type,stock_price_change_pct,option_type,volume_change_abs,volume_new,amount_threshold,amount_to_market_cap_pct,openInterest_new,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),bid,ask,impliedVolatility,inTheMoney,symbol,volume_old,lastPrice_old,openInterest_old,volume_change,volume_change_pct,option_price_change,stock_price_change,market_cap,option_price_change_pct,amount_to_market_cap
MU260529C00900000,900.0,44.84,买 Call，看涨,5.051596822994108,CALL,40948.0,43525.0,183610832.0,0.09663728,10010.0,>50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,44.45,45.0,1.2476844256591797,False,MU,2577.0,15.8,10010.0,40948.0,1588.9794334497476,1.8379746835443038,0.05051596822994108,190000000000,183.79746835443038,0.0009663728
AMD260821C00380000,380.0,144.35,买 Call，看涨,2.1757666693667717,CALL,7563.0,7565.0,109171905.0,0.04198919423076923,28644.0,>50M,2026-08-21,503.8900146484375,493.1600036621094,484.70599365234375,506.9599914550781,480.2300109863281,145.25,149.35,0.7978230667114258,True,AMD,2.0,133.0,28644.0,7563.0,378150.0,0.08533834586466162,0.021757666693667715,260000000000,8.533834586466162,0.0004198919423076923
MU260529C00850000,850.0,77.28,买 Call，看涨,5.051596822994108,CALL,12670.0,13836.0,97913760.0,0.05153355789473685,3605.0,>50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,76.6,77.55,1.397097741088867,True,MU,1166.0,32.0,3605.0,12670.0,1086.6209262435677,1.415,0.05051596822994108,190000000000,141.5,0.0005153355789473685
MU260529C00800000,800.0,119.0,买 Call，看涨,5.051596822994108,CALL,7037.0,8582.0,83740300.0,0.04407384210526316,7859.0,>50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,117.25,119.9,1.6577775900268557,True,MU,1545.0,60.51,7859.0,7037.0,455.46925566343043,0.9666170880846142,0.05051596822994108,190000000000,96.66170880846143,0.0004407384210526316
MU260529C00880000,880.0,57.06,买 Call，看涨,5.051596822994108,CALL,11733.0,11855.0,66948498.0,0.035236051578947374,607.0,>50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,55.6,56.45,1.2863194863891605,True,MU,122.0,21.02,607.0,11733.0,9617.213114754099,1.7145575642245483,0.05051596822994108,190000000000,171.45575642245484,0.0003523605157894737
MU260529C01000000,1000.0,12.85,买 Call，看涨,5.051596822994108,CALL,48340.0,50032.0,62116900.0,0.03269310526315789,5340.0,>50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,11.4,11.55,1.1622356341552735,False,MU,1692.0,3.1,5340.0,48340.0,2856.973995271868,3.1451612903225805,0.05051596822994108,190000000000,314.51612903225805,0.0003269310526315789
MU260605C00900000,900.0,70.86,买 Call，看涨,5.051596822994108,CALL,7434.0,7676.0,52677324.0,0.02772490736842105,1353.0,>50M,2026-06-05,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,70.0,71.95,1.1761515802001952,False,MU,242.0,33.0,1353.0,7434.0,3071.900826446281,1.1472727272727272,0.05051596822994108,190000000000,114.72727272727272,0.0002772490736842105
MU260529C00860000,860.0,70.13,买 Call，看涨,5.051596822994108,CALL,7314.0,7408.0,51293081.99999999,0.026996358947368418,1932.0,>50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,68.7,69.55,1.3407625735473632,True,MU,94.0,27.65,1932.0,7314.0,7780.851063829788,1.5363471971066907,0.05051596822994108,190000000000,153.63471971066906,0.0002699635894736842
MU260717C00900000,900.0,139.38,买 Call，看涨,5.051596822994108,CALL,3679.0,3731.0,51277901.99999999,0.026988369473684205,3838.0,>50M,2026-07-17,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,138.3,140.2,1.041890166549683,False,MU,52.0,91.0,3838.0,3679.0,7075.0,0.5316483516483516,0.05051596822994108,190000000000,53.164835164835154,0.00026988369473684206
MU260529C00950000,950.0,23.8,买 Call，看涨,5.051596822994108,CALL,19453.0,20343.0,46298140.0,0.02436744210526316,1713.0,10M-50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,24.65,24.95,1.22012719039917,False,MU,890.0,7.26,1713.0,19453.0,2185.7303370786517,2.278236914600551,0.05051596822994108,190000000000,227.8236914600551,0.00024367442105263157
AMD260529C00500000,500.0,17.7,买 Call，看涨,2.1757666693667717,CALL,25657.0,27101.0,45412890.0,0.017466496153846153,8923.0,10M-50M,2026-05-29,503.8900146484375,493.1600036621094,484.70599365234375,506.9599914550781,480.2300109863281,17.6,18.0,0.752932158203125,True,AMD,1444.0,10.4,8923.0,25657.0,1776.8005540166205,0.7019230769230768,0.021757666693667715,260000000000,70.19230769230768,0.00017466496153846153
MU260618C00800000,800.0,154.3,买 Call，看涨,5.051596822994108,CALL,2931.0,3237.0,45225330.00000001,0.023802805263157898,7911.0,10M-50M,2026-06-18,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,150.5,156.0,1.1341596026611331,True,MU,306.0,101.43,7911.0,2931.0,957.8431372549019,0.5212461796312728,0.05051596822994108,190000000000,52.124617963127285,0.000238028052631579
MU260717C01000000,1000.0,102.7,买 Call，看涨,5.051596822994108,CALL,4356.0,4435.0,44736120.0,0.023545326315789473,2856.0,10M-50M,2026-07-17,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,101.8,103.5,1.0414476638793948,False,MU,79.0,66.0,2856.0,4356.0,5513.9240506329115,0.5560606060606061,0.05051596822994108,190000000000,55.606060606060616,0.00023545326315789472
MU260618C01000000,1000.0,60.17,买 Call，看涨,5.051596822994108,CALL,7229.0,7579.0,43496893.0,0.022893101578947368,8004.0,10M-50M,2026-06-18,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,59.8,61.0,1.080021689758301,False,MU,350.0,31.5,8004.0,7229.0,2065.428571428571,0.9101587301587302,0.05051596822994108,190000000000,91.01587301587301,0.00022893101578947369
MU260618C00900000,900.0,97.95,买 Call，看涨,5.051596822994108,CALL,4267.0,4342.0,41795265.0,0.02199750789473684,4720.0,10M-50M,2026-06-18,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,97.95,98.95,1.097630244293213,False,MU,75.0,53.39,4720.0,4267.0,5689.333333333333,0.8346132234500844,0.05051596822994108,190000000000,83.46132234500844,0.0002199750789473684
MU260605C01000000,1000.0,34.47,买 Call，看涨,5.051596822994108,CALL,11475.0,11872.0,39554325.0,0.020818065789473685,1808.0,10M-50M,2026-06-05,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,34.0,35.0,1.1515545352172851,False,MU,397.0,13.39,1808.0,11475.0,2890.4282115869014,1.5743091859596712,0.05051596822994108,190000000000,157.4309185959671,0.00020818065789473685
MU260605C00800000,800.0,132.24,买 Call，看涨,5.051596822994108,CALL,2875.0,3132.0,38019000.0,0.02001,3189.0,10M-50M,2026-06-05,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,131.65,137.2,1.3187900271606443,True,MU,257.0,78.0,3189.0,2875.0,1118.6770428015564,0.6953846153846155,0.05051596822994108,190000000000,69.53846153846155,0.0002001
MU260605C00880000,880.0,80.0,买 Call，看涨,5.051596822994108,CALL,3989.0,4015.0,31912000.0,0.016795789473684212,1265.0,10M-50M,2026-06-05,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,81.0,82.05,1.1942789309692383,True,MU,26.0,37.86,1265.0,3989.0,15342.307692307693,1.1130480718436344,0.05051596822994108,190000000000,111.30480718436344,0.00016795789473684212
MU260529C00890000,890.0,50.43,买 Call，看涨,5.051596822994108,CALL,6078.0,6133.0,30651353.999999996,0.016132291578947366,562.0,10M-50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,49.8,50.65,1.267337647705078,True,MU,55.0,18.0,562.0,6078.0,11050.909090909092,1.8016666666666667,0.05051596822994108,190000000000,180.16666666666669,0.00016132291578947367
SNDK260626P01425000,1425.0,98.13,卖 Put，看涨,1.6492325485651338,PUT,3006.0,3007.0,29497877.999999996,0.3687234749999999,8.0,10M-50M,2026-06-26,1589.550048828125,1563.760009765625,1535.64501953125,1641.739990234375,1520.0,97.6,106.1,0.9688266056823728,False,SNDK,1.0,137.03,8.0,3006.0,300600.0,-0.28387944245785596,0.016492325485651337,8000000000,-28.387944245785597,0.0036872347499999993
MU260529C00875000,875.0,58.1,买 Call，看涨,5.051596822994108,CALL,5065.0,5220.0,29427650.0,0.015488236842105263,316.0,10M-50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,59.3,60.45,1.31872899230957,True,MU,155.0,22.91,316.0,5065.0,3267.741935483871,1.5360104757747708,0.05051596822994108,190000000000,153.6010475774771,0.00015488236842105263
MU260529C00840000,840.0,83.5,买 Call，看涨,5.051596822994108,CALL,3391.0,4319.0,28314850.0,0.014902552631578948,934.0,10M-50M,2026-05-29,895.8800048828125,852.7999877929688,820.5,916.760009765625,820.2949829101562,84.2,85.25,1.4387845443725586,True,MU,928.0,36.72,934.0,3391.0,365.4094827586207,1.2739651416122004,0.05051596822994108,190000000000,127.39651416122004,0.00014902552631578948
