contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
AAPL260515C00240000,240.0,6214.0,多头买 Call，看涨,2.204727524341011,CALL,40560.0,34346.0,22792952.0,6.012185251358502e-06,10M-50M,2026-05-15,269.6499938964844,263.83319091796875,269.1300048828125,269.8999938964844,269.07000732421875,36.68,0.0,0.0,6862.0,1.0000000000000004e-05,True,AAPL,28.95,0.2670120898100173,0.02204727524341011,3791126029400.0,26.701208981001727,6214.0
AMZN260821C00260000,260.0,10082.0,多头买 Call，看涨,1.0332146576904042,CALL,38568.0,28486.0,20940314.0,8.933831156968621e-06,10M-50M,2026-08-21,245.92999267578125,243.4149932861328,245.07000732421875,246.3500061035156,244.92999267578125,20.77,0.0,0.0,10577.0,0.01563484375,False,AMZN,18.8,0.10478723404255312,0.010332146576904042,2343934380679.0,10.478723404255312,10082.0
ORCL260618P00135000,135.0,17601.0,多头买 Put，看跌,-5.631827948588081,PUT,19697.0,2096.0,18322641.0,2.2746570260094133e-05,10M-50M,2026-06-18,157.75999450683594,167.1750030517578,170.9199981689453,158.63999938964844,157.5,10.41,0.0,0.0,18668.0,0.062509375,False,ORCL,9.58,0.08663883089770355,-0.056318279485880814,805512250440.0,8.663883089770355,17601.0
SNOW270917C00160000,160.0,2559.0,空头卖 Call，看跌/看不涨,-2.2395443718236896,CALL,2627.0,68.0,17828553.0,0.00023425323886971613,10M-50M,2027-09-17,187.4850006103516,191.77999877929688,197.08999633789065,190.1699981689453,186.19000244140625,69.67,0.0,0.0,2600.0,1.0000000000000004e-05,True,SNOW,80.18,-0.13108006984285364,-0.022395443718236898,76108032000.0,-13.108006984285364,2559.0
AMZN260206C00227500,227.5,9576.0,多头买 Call，看涨,1.0332146576904042,CALL,10312.0,736.0,17763480.0,7.5784886071999195e-06,10M-50M,2026-02-06,245.92999267578125,243.4149932861328,245.07000732421875,246.3500061035156,244.92999267578125,18.55,0.0,0.0,10304.0,1.0000000000000004e-05,True,AMZN,15.82,0.17256637168141595,0.010332146576904042,2343934380679.0,17.256637168141594,9576.0
MSFT260213P00490000,490.0,-2457.0,空头平仓 Put，回补，看跌信号减弱,-2.2019553146792963,PUT,8.0,2465.0,16294824.0,4.286118222437432e-06,10M-50M,2026-02-13,419.2699890136719,428.7099914550781,422.010009765625,422.010009765625,419.0,66.32,0.0,0.0,6873.0,1.0000000000000004e-05,True,MSFT,58.9,0.12597623089983012,-0.022019553146792964,3801767276203.0,12.597623089983012,-2457.0
ORCL260320P00160000,160.0,-8699.0,空头平仓 Put，回补，看跌信号减弱,-5.631827948588081,PUT,15020.0,23719.0,12248192.0,1.5205469554695901e-05,10M-50M,2026-03-20,157.75999450683594,167.1750030517578,170.9199981689453,158.63999938964844,157.5,14.08,0.0,0.0,19119.0,1.0000000000000004e-05,True,ORCL,12.53,0.12370311252992823,-0.056318279485880814,805512250440.0,12.370311252992822,-8699.0
MU260206P00430000,430.0,10530.0,空头卖 Put，看涨/看不跌,3.6576579930370863,PUT,12165.0,1635.0,11319750.0,6.431500562464356e-05,10M-50M,2026-02-06,438.4718933105469,423.0,441.5199890136719,442.2999877929688,435.7900085449219,10.75,0.0,0.0,14586.0,0.0312596875,False,MU,24.73,-0.5653052972098666,0.03657657993037086,176004804634.0,-56.53052972098666,10530.0
TSM260417P00330000,330.0,6045.0,空头卖 Put，看涨/看不跌,3.932046452010981,PUT,18064.0,12019.0,10518299.999999998,7.41877670104925e-06,10M-50M,2026-04-17,346.260009765625,333.1600036621094,330.7550048828125,346.6099853515625,344.0,17.4,0.0,0.0,6903.0,0.0312596875,False,TSM,21.7,-0.1981566820276498,0.03932046452010981,1417794391697.0,-19.81566820276498,6045.0
SNOW270917C00220000,220.0,2196.0,空头卖 Call，看跌/看不涨,-2.2395443718236896,CALL,4192.0,1996.0,9666792.000000002,0.00012701408440044806,5M-10M,2027-09-17,187.4850006103516,191.77999877929688,197.08999633789065,190.1699981689453,186.19000244140625,44.02,0.0,0.0,2601.0,0.0312596875,False,SNOW,51.02,-0.13720109760878085,-0.022395443718236898,76108032000.0,-13.720109760878085,2196.0
MSFT260821C00480000,480.0,5413.0,空头卖 Call，看跌/看不涨,-2.2019553146792963,CALL,6033.0,620.0,9250817.0,2.4332938678032963e-06,5M-10M,2026-08-21,419.2699890136719,428.7099914550781,422.010009765625,422.010009765625,419.0,17.09,0.0,0.0,5865.0,0.0312596875,False,MSFT,20.29,-0.15771315919172002,-0.022019553146792964,3801767276203.0,-15.771315919172002,5413.0
MU280121C00320000,320.0,315.0,多头买 Call，看涨,3.6576579930370863,CALL,422.0,107.0,7117110.000000001,4.0437021107463236e-05,5M-10M,2028-01-21,438.4718933105469,423.0,441.5199890136719,442.2999877929688,435.7900085449219,225.94,0.0,0.0,351.0,1.0000000000000004e-05,True,MU,204.45,0.10511127415015901,0.03657657993037086,176004804634.0,10.5111274150159,315.0
IREN260320C00055000,55.0,8687.0,多头买 Call，看涨,9.998009624319433,CALL,20644.0,11957.0,7062531.000000001,0.0006203308571614609,5M-10M,2026-03-20,55.34000015258789,50.310001373291016,54.79999923706055,55.65999984741211,54.25,8.13,0.0,0.0,10152.0,1.0000000000000004e-05,True,IREN,7.61,0.06833114323258875,0.09998009624319433,11385103479.0,6.833114323258875,8687.0
MU260417C00350000,350.0,-605.0,空头平仓 Call，回补信号，看涨,3.6576579930370863,CALL,2743.0,3348.0,6691905.0,3.802114955847791e-05,5M-10M,2026-04-17,438.4718933105469,423.0,441.5199890136719,442.2999877929688,435.7900085449219,110.61,0.0,0.0,715.0,1.0000000000000004e-05,True,MU,93.93,0.1775790482274033,0.03657657993037086,176004804634.0,17.75790482274033,-605.0
MU271217C00310000,310.0,293.0,多头买 Call，看涨,3.6576579930370863,CALL,364.0,71.0,6634984.999999999,3.7697749296090955e-05,5M-10M,2027-12-17,438.4718933105469,423.0,441.5199890136719,442.2999877929688,435.7900085449219,226.45,0.0,0.0,353.0,1.0000000000000004e-05,True,MU,199.91,0.1327597418838477,0.03657657993037086,176004804634.0,13.27597418838477,293.0
MU280121C00340000,340.0,288.0,多头买 Call，看涨,3.6576579930370863,CALL,505.0,217.0,6262272.0,3.5580119605384206e-05,5M-10M,2028-01-21,438.4718933105469,423.0,441.5199890136719,442.2999877929688,435.7900085449219,217.44,0.0,0.0,350.0,1.0000000000000004e-05,True,MU,196.15,0.10853938312515928,0.03657657993037086,176004804634.0,10.853938312515927,288.0
MU271217C00330000,330.0,285.0,多头买 Call，看涨,3.6576579930370863,CALL,411.0,126.0,6198750.0,3.521920900335778e-05,5M-10M,2027-12-17,438.4718933105469,423.0,441.5199890136719,442.2999877929688,435.7900085449219,217.5,0.0,0.0,363.0,1.0000000000000004e-05,True,MU,200.0,0.0875,0.03657657993037086,176004804634.0,8.75,285.0
MU260320C00440000,440.0,1242.0,多头买 Call，看涨,3.6576579930370863,CALL,3490.0,2248.0,5905710.0,3.3554254455046597e-05,5M-10M,2026-03-20,438.4718933105469,423.0,441.5199890136719,442.2999877929688,435.7900085449219,47.55,0.0,0.0,1695.0,0.0039162109375,False,MU,34.54,0.37666473653734794,0.03657657993037086,176004804634.0,37.6664736537348,1242.0
AMD260618P00240000,240.0,-1989.0,多头平仓 Put，减仓，看跌减弱,2.1954746367026856,PUT,4661.0,6650.0,5726331.0,2.212829728089112e-05,5M-10M,2026-06-18,250.88999938964844,245.50010681152344,251.50250244140625,252.63999938964844,248.8000030517578,28.79,0.0,0.0,33.0,0.01563484375,False,AMD,33.55,-0.1418777943368107,0.021954746367026858,258778654648.0,-14.187779433681069,-1989.0
