contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
AA260807C00035000,35.0,13.0,11.95,14.05,5.0,34.0,2.3085979785156248,True,CALL,2026-08-07,AA
AA260807C00037000,37.0,11.18,10.3,12.05,4.0,121.0,2.253910615234375,True,CALL,2026-08-07,AA
AA260807C00038000,38.0,10.27,9.3,11.25,3.0,115.0,2.2031294921874993,True,CALL,2026-08-07,AA
AA260807C00039000,39.0,8.87,8.35,9.45,2.0,5.0,1.46484642578125,True,CALL,2026-08-07,AA
AA260807C00040000,40.0,7.9,7.25,8.55,1.0,8.0,1.3183627832031248,True,CALL,2026-08-07,AA
AA260807C00041000,41.0,6.8,6.1,7.5,3.0,2.0,0.9531254687499999,True,CALL,2026-08-07,AA
AA260807C00041500,41.5,6.47,5.85,7.1,5.0,1.0,1.2128945605468748,True,CALL,2026-08-07,AA
AA260807C00042000,42.0,5.9,5.35,6.3,6.0,9.0,0.8867198828124999,True,CALL,2026-08-07,AA
AA260807C00042500,42.5,5.56,4.7,6.2,4.0,3.0,1.0234423828125,True,CALL,2026-08-07,AA
AA260807C00043000,43.0,5.11,4.25,5.55,3.0,76.0,0.8789074609374999,True,CALL,2026-08-07,AA
AA260807C00043500,43.5,4.26,3.85,5.2,3.0,87.0,0.95507857421875,True,CALL,2026-08-07,AA
AA260807C00044000,44.0,3.85,3.3,4.15,5.0,221.0,0.9941406835937501,True,CALL,2026-08-07,AA
AA260807C00044500,44.5,3.64,2.97,3.65,2.0,109.0,0.5273484765625001,True,CALL,2026-08-07,AA
AA260807C00045000,45.0,3.33,2.5,3.35,4.0,226.0,0.6074258007812501,True,CALL,2026-08-07,AA
AA260807C00045500,45.5,2.84,2.14,2.49,105.0,281.0,0.5898478515625001,True,CALL,2026-08-07,AA
AA260807C00046000,46.0,1.88,1.74,2.12,38.0,578.0,0.6035195898437502,True,CALL,2026-08-07,AA
AA260807C00046500,46.5,1.9,1.39,1.66,36.0,255.0,0.53320779296875,True,CALL,2026-08-07,AA
AA260807C00047000,47.0,1.23,1.07,1.4,62.0,599.0,0.57617611328125,True,CALL,2026-08-07,AA
AA260807C00047500,47.5,1.0,0.82,1.16,79.0,4402.0,0.5019581054687501,True,CALL,2026-08-07,AA
AA260807C00048000,48.0,0.59,0.6,0.86,599.0,2319.0,0.56836369140625,False,CALL,2026-08-07,AA
AA260807C00048500,48.5,0.43,0.38,0.67,210.0,200.0,0.577152666015625,False,CALL,2026-08-07,AA
AA260807C00049000,49.0,0.4,0.3,0.45,21.0,772.0,0.5429733203125001,False,CALL,2026-08-07,AA
AA260807C00049500,49.5,0.23,0.16,0.33,7.0,87.0,0.5488326367187502,False,CALL,2026-08-07,AA
AA260807C00050000,50.0,0.13,0.13,0.26,17.0,337.0,0.51562984375,False,CALL,2026-08-07,AA
AA260807C00051000,51.0,0.16,0.05,0.15,2.0,103.0,0.5410202148437502,False,CALL,2026-08-07,AA
AA260807C00052000,52.0,0.02,0.01,0.49,2.0,69.0,0.84179845703125,False,CALL,2026-08-07,AA
AA260807C00053000,53.0,0.1,0.0,0.56,1.0,83.0,0.99804689453125,False,CALL,2026-08-07,AA
AA260807C00054000,54.0,0.04,0.0,0.65,3.0,176.0,1.1679729101562502,False,CALL,2026-08-07,AA
AA260807C00055000,55.0,0.01,0.0,0.16,10.0,523.0,0.92187578125,False,CALL,2026-08-07,AA
AA260807C00056000,56.0,0.06,0.0,0.72,1.0,220.0,1.439455927734375,False,CALL,2026-08-07,AA
AA260807C00057000,57.0,0.07,0.0,0.14,1.0,35.0,1.0781296093750001,False,CALL,2026-08-07,AA
AA260807C00058000,58.0,0.07,0.0,0.13,10.0,59.0,1.1484417578125,False,CALL,2026-08-07,AA
AA260807C00059000,59.0,0.01,0.0,0.02,2.0,123.0,0.937500625,False,CALL,2026-08-07,AA
AA260807C00060000,60.0,0.06,0.0,0.1,4.0,527.0,1.2500037499999999,False,CALL,2026-08-07,AA
AA260807C00061000,61.0,0.03,0.0,0.02,1.0,4.0,1.0625046875000002,False,CALL,2026-08-07,AA
AA260807P00034000,34.0,0.05,0.0,0.2,1.0,23.0,2.0546923632812497,False,PUT,2026-08-07,AA
