contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
AA260313C00046500,46.5,17.77,16.5,19.05,2.0,13.0,4.355473305664061,True,CALL,2026-03-13,AA
AA260313C00047000,47.0,17.38,16.15,18.6,2.0,10.0,4.45312943359375,True,CALL,2026-03-13,AA
AA260313C00047500,47.5,19.01,15.65,18.15,1.0,11.0,4.386723266601562,True,CALL,2026-03-13,AA
AA260313C00048000,48.0,17.04,15.15,17.6,3.0,5.0,4.214848481445312,True,CALL,2026-03-13,AA
AA260313C00048500,48.5,16.64,14.65,17.1,3.0,2.0,4.097661127929687,True,CALL,2026-03-13,AA
AA260313C00049000,49.0,17.61,14.1,16.6,3.0,1.0,3.92968767578125,True,CALL,2026-03-13,AA
AA260313C00050000,50.0,15.27,13.1,15.55,1.0,4.0,3.6523446191406252,True,CALL,2026-03-13,AA
AA260313C00051000,51.0,15.32,12.15,14.55,1.0,5.0,3.468751328125,True,CALL,2026-03-13,AA
AA260313C00052000,52.0,14.42,10.95,13.55,1.0,14.0,3.06250234375,True,CALL,2026-03-13,AA
AA260313C00053000,53.0,12.01,10.05,12.55,4.0,7.0,2.9316432958984375,True,CALL,2026-03-13,AA
AA260313C00054000,54.0,11.93,8.95,11.55,1.0,2.0,2.6289096777343754,True,CALL,2026-03-13,AA
AA260313C00055000,55.0,11.02,8.1,10.55,1.0,27.0,2.5312536718749996,True,CALL,2026-03-13,AA
AA260313C00056000,56.0,8.28,7.0,9.55,1.0,2.0,2.236332534179687,True,CALL,2026-03-13,AA
AA260313C00057000,57.0,7.39,6.15,8.65,12.0,38.0,2.1875045312499997,True,CALL,2026-03-13,AA
AA260313C00058000,58.0,7.67,5.0,7.6,1.0,128.0,1.8320320898437497,True,CALL,2026-03-13,AA
AA260313C00059000,59.0,6.5,4.3,6.1,8.0,117.0,1.484377578125,True,CALL,2026-03-13,AA
AA260313C00060000,60.0,4.26,3.55,4.2,39.0,284.0,0.7617211328125001,True,CALL,2026-03-13,AA
AA260313C00061000,61.0,3.2,2.5,3.8,21.0,327.0,0.9863282617187501,True,CALL,2026-03-13,AA
AA260313C00062000,62.0,1.81,1.35,2.62,15.0,2101.0,0.5800823242187501,True,CALL,2026-03-13,AA
AA260313C00063000,63.0,1.46,0.8,1.26,358.0,949.0,0.596683720703125,True,CALL,2026-03-13,AA
AA260313C00064000,64.0,0.85,0.28,1.75,38.0,386.0,0.8300798242187499,False,CALL,2026-03-13,AA
AA260313C00065000,65.0,0.17,0.18,0.24,175.0,936.0,0.5019581054687501,False,CALL,2026-03-13,AA
AA260313C00066000,66.0,0.07,0.03,0.12,276.0,656.0,0.5625043750000001,False,CALL,2026-03-13,AA
AA260313C00067000,67.0,0.03,0.01,0.03,243.0,566.0,0.500005,False,CALL,2026-03-13,AA
AA260313C00068000,68.0,0.01,0.0,0.02,670.0,787.0,0.5625043750000001,False,CALL,2026-03-13,AA
AA260313C00069000,69.0,0.22,0.0,0.05,11.0,538.0,0.7656273437500001,False,CALL,2026-03-13,AA
AA260313C00070000,70.0,0.04,0.0,0.05,19.0,366.0,0.87500125,False,CALL,2026-03-13,AA
AA260313C00071000,71.0,0.12,0.0,0.23,66.0,118.0,1.3007847460937496,False,CALL,2026-03-13,AA
AA260313C00072000,72.0,0.01,0.0,0.01,33.0,30.0,0.87500125,False,CALL,2026-03-13,AA
AA260313C00073000,73.0,0.02,0.0,0.03,1.0,10.0,1.125004375,False,CALL,2026-03-13,AA
AA260313C00074000,74.0,0.01,0.0,2.13,21.0,37.0,3.0722679443359375,False,CALL,2026-03-13,AA
AA260313C00075000,75.0,0.03,0.0,0.02,10.0,87.0,1.2500037499999999,False,CALL,2026-03-13,AA
AA260313C00076000,76.0,0.02,0.0,0.96,1.0,1.0,2.6543002392578128,False,CALL,2026-03-13,AA
AA260313C00080000,80.0,0.13,0.0,0.12,5.0,30.0,2.1171922070312497,False,CALL,2026-03-13,AA
AA260313P00045000,45.0,0.06,0.0,0.01,3.0,163.0,2.3750040624999995,False,PUT,2026-03-13,AA
AA260313P00046000,46.0,0.1,0.0,0.07,4.0,4.0,2.7968780078125004,False,PUT,2026-03-13,AA
AA260313P00047000,47.0,0.01,0.0,2.13,2.0,205.0,5.355472055664061,False,PUT,2026-03-13,AA
AA260313P00047500,47.5,0.01,0.0,2.11,11.0,34.0,5.20312849609375,False,PUT,2026-03-13,AA
AA260313P00048000,48.0,0.01,0.0,2.13,2.0,54.0,5.082034897460938,False,PUT,2026-03-13,AA
AA260313P00049000,49.0,0.01,0.0,2.08,21.0,627.0,4.777347778320312,False,PUT,2026-03-13,AA
AA260313P00050000,50.0,0.01,0.0,0.51,35.0,128.0,3.07031482421875,False,PUT,2026-03-13,AA
AA260313P00051000,51.0,0.07,0.0,0.04,4.0,51.0,1.859375703125,False,PUT,2026-03-13,AA
AA260313P00052000,52.0,0.03,0.0,0.06,3.0,55.0,1.8125009374999999,False,PUT,2026-03-13,AA
AA260313P00053000,53.0,0.01,0.0,0.31,1.0,238.0,2.2109419726562494,False,PUT,2026-03-13,AA
AA260313P00054000,54.0,0.03,0.0,0.32,16.0,209.0,2.042973642578125,False,PUT,2026-03-13,AA
AA260313P00055000,55.0,0.01,0.0,0.02,5.0,445.0,1.1875040625,False,PUT,2026-03-13,AA
AA260313P00056000,56.0,0.01,0.0,0.01,15.0,982.0,0.9687503125,False,PUT,2026-03-13,AA
