contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
AA251121C00025000,25.0,10.72,10.35,12.05,1.0,9.0,5.679690400390625,True,CALL,2025-11-21,AA
AA251121C00027000,27.0,9.09,7.85,9.35,2.0,5.0,5.1484410644531255,True,CALL,2025-11-21,AA
AA251121C00028000,28.0,8.14,7.1,8.35,2.0,5.0,2.156254609375,True,CALL,2025-11-21,AA
AA251121C00029000,29.0,8.97,5.95,7.35,1.0,5.0,4.187504765625,True,CALL,2025-11-21,AA
AA251121C00030000,30.0,5.95,5.3,6.55,2.0,1064.0,2.6250034375,True,CALL,2025-11-21,AA
AA251121C00030500,30.5,5.38,4.45,6.1,1.0,21.0,1.8515632421875,True,CALL,2025-11-21,AA
AA251121C00031000,31.0,5.0,4.35,6.55,1.0,1.0,3.4531263671875,True,CALL,2025-11-21,AA
AA251121C00031500,31.5,5.39,3.85,4.9,1.0,1.0,1.9140629296875002,True,CALL,2025-11-21,AA
AA251121C00032000,32.0,4.1,3.35,5.55,1.0,14.0,2.972658818359375,True,CALL,2025-11-21,AA
AA251121C00032500,32.5,4.26,2.83,4.4,2.0,3.0,2.1054734863281244,True,CALL,2025-11-21,AA
AA251121C00033000,33.0,3.87,2.35,3.4,2.0,4.0,1.37109689453125,True,CALL,2025-11-21,AA
AA251121C00033500,33.5,3.25,1.7,2.5,2.0,27.0,1.453127734375,True,CALL,2025-11-21,AA
AA251121C00034000,34.0,1.85,1.41,2.03,10.0,36.0,0.5312546875,True,CALL,2025-11-21,AA
AA251121C00034500,34.5,1.91,0.93,1.55,26.0,27.0,1.1035201074218752,True,CALL,2025-11-21,AA
AA251121C00035000,35.0,0.9,0.72,1.09,33.0,5931.0,0.6367223828125,True,CALL,2025-11-21,AA
AA251121C00035500,35.5,0.33,0.33,0.65,4.0,74.0,0.5097705273437501,True,CALL,2025-11-21,AA
AA251121C00036000,36.0,0.4,0.15,0.63,2.0,267.0,0.6992217578125001,False,CALL,2025-11-21,AA
AA251121C00036500,36.5,0.17,0.07,0.22,41.0,1726.0,0.570316796875,False,CALL,2025-11-21,AA
AA251121C00037000,37.0,0.1,0.01,0.09,4.0,963.0,0.5390671093750001,False,CALL,2025-11-21,AA
AA251121C00037500,37.5,0.06,0.0,0.32,26.0,721.0,0.9609378906249999,False,CALL,2025-11-21,AA
AA251121C00038000,38.0,0.02,0.0,0.05,24.0,963.0,0.70312796875,False,CALL,2025-11-21,AA
AA251121C00038500,38.5,0.03,0.02,0.05,2.0,389.0,0.87500125,False,CALL,2025-11-21,AA
AA251121C00039000,39.0,0.09,0.0,0.2,2.0,554.0,1.2500037499999999,False,CALL,2025-11-21,AA
AA251121C00039500,39.5,0.03,0.0,0.36,17.0,1196.0,1.6171894140625,False,CALL,2025-11-21,AA
AA251121C00040000,40.0,0.01,0.0,0.05,367.0,7244.0,1.140629296875,False,CALL,2025-11-21,AA
AA251121C00040500,40.5,0.01,0.0,1.36,4.0,253.0,2.9414088964843748,False,CALL,2025-11-21,AA
AA251121C00041000,41.0,0.02,0.0,0.01,4.0,2278.0,1.0625046875000002,False,CALL,2025-11-21,AA
AA251121C00042000,42.0,0.01,0.0,0.05,24.0,577.0,1.5312523437499999,False,CALL,2025-11-21,AA
AA251121C00043000,43.0,0.03,0.0,0.75,7.0,446.0,3.0468773828125,False,CALL,2025-11-21,AA
AA251121C00044000,44.0,0.05,0.0,0.75,2.0,598.0,3.2968767578125,False,CALL,2025-11-21,AA
AA251121C00045000,45.0,0.01,0.0,0.22,2.0,1594.0,2.6562533593750004,False,CALL,2025-11-21,AA
AA251121C00046000,46.0,0.01,0.0,0.75,2.0,170.0,3.7695318261718755,False,CALL,2025-11-21,AA
AA251121P00025000,25.0,0.01,0.0,0.61,13.0,2034.0,4.984378769531249,False,PUT,2025-11-21,AA
AA251121P00027000,27.0,0.08,0.0,0.75,4.0,59.0,4.355473305664061,False,PUT,2025-11-21,AA
AA251121P00028000,28.0,0.02,0.0,0.08,2.0,103.0,2.4062539843749997,False,PUT,2025-11-21,AA
AA251121P00029000,29.0,0.07,0.0,0.75,2.0,60.0,3.50000125,False,PUT,2025-11-21,AA
AA251121P00030000,30.0,0.02,0.0,0.02,15.0,3097.0,1.46875265625,False,PUT,2025-11-21,AA
AA251121P00030500,30.5,0.07,0.0,0.75,10.0,76.0,2.86719033203125,False,PUT,2025-11-21,AA
AA251121P00031000,31.0,0.1,0.0,0.75,2.0,97.0,2.6601595996093756,False,PUT,2025-11-21,AA
AA251121P00031500,31.5,0.04,0.0,0.01,4.0,55.0,1.000005,False,PUT,2025-11-21,AA
AA251121P00032000,32.0,0.14,0.0,0.75,13.0,290.0,2.2421918945312496,False,PUT,2025-11-21,AA
AA251121P00032500,32.5,0.03,0.0,0.75,1.0,101.0,2.0351611621093753,False,PUT,2025-11-21,AA
AA251121P00033000,33.0,0.01,0.0,0.1,85.0,2687.0,0.992187578125,False,PUT,2025-11-21,AA
AA251121P00033500,33.5,0.01,0.0,0.75,8.0,70.0,1.60547072265625,False,PUT,2025-11-21,AA
AA251121P00034000,34.0,0.16,0.02,0.75,29.0,410.0,1.3984405078125,False,PUT,2025-11-21,AA
AA251121P00034500,34.5,0.05,0.0,0.46,10.0,474.0,0.9101571484375,False,PUT,2025-11-21,AA
AA251121P00035000,35.0,0.36,0.08,0.5,46.0,3057.0,0.77929908203125,False,PUT,2025-11-21,AA
AA251121P00035500,35.5,0.44,0.2,0.5,3.0,1612.0,0.5976602734375001,False,PUT,2025-11-21,AA
AA251121P00036000,36.0,0.55,0.35,0.95,23.0,1124.0,0.6523472265625001,True,PUT,2025-11-21,AA
AA251121P00036500,36.5,1.09,0.75,1.48,5.0,2864.0,0.84961087890625,True,PUT,2025-11-21,AA
AA251121P00037000,37.0,1.47,1.11,1.4,553.0,2282.0,0.6757844921875001,True,PUT,2025-11-21,AA
AA251121P00037500,37.5,1.92,1.55,2.28,1.0,1805.0,0.8710950390625,True,PUT,2025-11-21,AA
AA251121P00038000,38.0,2.46,1.93,3.15,5.0,7031.0,1.3007847460937496,True,PUT,2025-11-21,AA
AA251121P00038500,38.5,2.97,2.47,3.45,3.0,399.0,1.2890660546875,True,PUT,2025-11-21,AA
AA251121P00039000,39.0,3.47,3.05,3.95,1.0,40.0,1.5312523437499999,True,PUT,2025-11-21,AA
AA251121P00039500,39.5,3.44,3.55,4.45,21.0,139.0,1.6796891015625,True,PUT,2025-11-21,AA
AA251121P00040000,40.0,4.45,4.05,4.85,2.0,155.0,1.68359533203125,True,PUT,2025-11-21,AA
AA251121P00040500,40.5,2.75,4.45,6.8,1.0,64.0,3.1992207519531246,True,PUT,2025-11-21,AA
AA251121P00041000,41.0,5.35,4.85,5.85,177.0,79.0,1.5468772656249998,True,PUT,2025-11-21,AA
AA251121P00042000,42.0,7.3,5.8,7.15,12.0,3.0,2.2656293359374997,True,PUT,2025-11-21,AA
AA251121P00043000,43.0,8.3,5.7,9.25,18.0,6.0,2.50000375,True,PUT,2025-11-21,AA
AA251121P00044000,44.0,6.2,7.7,9.65,1.0,2.0,3.3125017187499997,True,PUT,2025-11-21,AA
AA251121P00045000,45.0,8.97,8.85,11.3,94.0,27.0,4.441410698242187,True,PUT,2025-11-21,AA
AA251128C00025000,25.0,12.02,9.9,11.4,1.0,0.0,2.2265669335937495,True,CALL,2025-11-28,AA
AA251128C00029000,29.0,8.01,5.9,7.4,1.0,3.0,1.5214867675781247,True,CALL,2025-11-28,AA
AA251128C00030000,30.0,8.75,5.4,6.45,1.0,6.0,0.929688203125,True,CALL,2025-11-28,AA
AA251128C00030500,30.5,6.41,4.55,5.75,2.0,1.0,1.15625421875,True,CALL,2025-11-28,AA
AA251128C00031000,31.0,5.7,4.1,5.3,1.0,3.0,1.1142622412109375,True,CALL,2025-11-28,AA
AA251128C00032000,32.0,5.38,3.15,4.35,3.0,15.0,0.9853517089843751,True,CALL,2025-11-28,AA
AA251128C00033000,33.0,3.52,2.3,3.5,1.0,19.0,0.506840869140625,True,CALL,2025-11-28,AA
AA251128C00033500,33.5,4.34,2.0,3.2,1.0,1.0,0.5800823242187501,True,CALL,2025-11-28,AA
AA251128C00034000,34.0,3.9,1.75,2.5,3.0,15.0,0.51562984375,True,CALL,2025-11-28,AA
AA251128C00035000,35.0,2.01,1.1,1.85,2.0,115.0,0.5205126074218749,True,CALL,2025-11-28,AA
AA251128C00036000,36.0,0.85,0.7,1.1,4.0,210.0,0.586918193359375,False,CALL,2025-11-28,AA
AA251128C00036500,36.5,0.73,0.63,0.83,18.0,148.0,0.506840869140625,False,CALL,2025-11-28,AA
AA251128C00037000,37.0,0.77,0.2,0.95,39.0,502.0,0.514653291015625,False,CALL,2025-11-28,AA
AA251128C00037500,37.5,0.6,0.06,0.66,53.0,103.0,0.6367223828125,False,CALL,2025-11-28,AA
AA251128C00038000,38.0,0.35,0.27,0.37,62.0,454.0,0.5097705273437501,False,CALL,2025-11-28,AA
AA251128C00038500,38.5,0.45,0.16,0.34,27.0,132.0,0.5214891601562499,False,CALL,2025-11-28,AA
AA251128C00039000,39.0,0.25,0.02,0.36,131.0,541.0,0.5293015820312501,False,CALL,2025-11-28,AA
AA251128C00039500,39.5,0.32,0.0,0.75,4.0,91.0,0.7246121289062499,False,CALL,2025-11-28,AA
AA251128C00040000,40.0,0.15,0.0,0.3,5.0,444.0,0.5898478515625001,False,CALL,2025-11-28,AA
AA251128C00040500,40.5,0.11,0.0,0.75,83.0,125.0,0.8339860351562498,False,CALL,2025-11-28,AA
AA251128C00041000,41.0,0.07,0.0,0.74,1.0,2157.0,0.8808605664062499,False,CALL,2025-11-28,AA
AA251128C00041500,41.5,0.13,0.01,0.27,2.0,61.0,0.710940390625,False,CALL,2025-11-28,AA
AA251128C00042000,42.0,0.07,0.02,0.29,105.0,241.0,0.77148666015625,False,CALL,2025-11-28,AA
AA251128C00042500,42.5,0.24,0.0,0.24,4.0,25.0,0.7675804492187501,False,CALL,2025-11-28,AA
AA251128C00043000,43.0,0.05,0.0,0.5,5.0,89.0,0.9609378906249999,False,CALL,2025-11-28,AA
AA251128C00043500,43.5,0.04,0.0,0.75,2.0,45.0,1.1220747021484376,False,CALL,2025-11-28,AA
AA251128C00044000,44.0,0.03,0.0,0.75,21.0,73.0,1.1660197949218751,False,CALL,2025-11-28,AA
AA251128C00044500,44.5,0.03,0.0,0.75,38.0,100.0,1.2089883300781248,False,CALL,2025-11-28,AA
AA251128C00045000,45.0,0.02,0.0,0.25,2.0,61.0,0.9609378906249999,False,CALL,2025-11-28,AA
AA251128C00046000,46.0,0.03,0.0,0.75,3.0,10.0,1.3320345898437496,False,CALL,2025-11-28,AA
AA251128P00025000,25.0,0.3,0.0,0.75,1.0,50.0,1.857422587890625,False,PUT,2025-11-28,AA
AA251128P00026000,26.0,0.09,0.0,0.75,,1.0,1.6972671386718752,False,PUT,2025-11-28,AA
AA251128P00028000,28.0,0.48,0.0,0.75,1.0,7.0,1.3867218164062498,False,PUT,2025-11-28,AA
AA251128P00028500,28.5,0.35,0.0,0.75,,1.0,1.3105503222656247,False,PUT,2025-11-28,AA
AA251128P00029000,29.0,0.2,0.0,0.51,8.0,34.0,1.1054732226562503,False,PUT,2025-11-28,AA
AA251128P00030000,30.0,0.1,0.0,0.12,2.0,96.0,0.6875031250000001,False,PUT,2025-11-28,AA
AA251128P00030500,30.5,0.09,0.0,0.75,12.0,13.0,1.013676806640625,False,PUT,2025-11-28,AA
AA251128P00031000,31.0,0.04,0.0,0.75,13.0,38.0,0.9414068359375,False,PUT,2025-11-28,AA
AA251128P00032000,32.0,0.11,0.0,0.75,44.0,127.0,0.7929708203125,False,PUT,2025-11-28,AA
AA251128P00033000,33.0,0.18,0.0,0.45,3.0,116.0,0.5312546875,False,PUT,2025-11-28,AA
AA251128P00034000,34.0,0.45,0.1,0.85,23.0,299.0,0.5488326367187502,False,PUT,2025-11-28,AA
AA251128P00034500,34.5,0.52,0.52,0.75,21.0,91.0,0.5488326367187502,False,PUT,2025-11-28,AA
AA251128P00035000,35.0,0.84,0.58,1.2,3.0,470.0,0.5800823242187501,False,PUT,2025-11-28,AA
AA251128P00035500,35.5,0.88,0.7,1.45,24.0,132.0,0.5585981640625001,False,PUT,2025-11-28,AA
AA251128P00036000,36.0,1.13,0.95,1.7,40.0,268.0,0.5537154003906251,True,PUT,2025-11-28,AA
AA251128P00036500,36.5,1.39,1.25,1.8,19.0,279.0,0.506840869140625,True,PUT,2025-11-28,AA
