contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
AA260717C00035000,35.0,14.16,13.25,14.65,34.0,13.0,2.4394570263671875,True,CALL,2026-07-17,AA
AA260717C00036000,36.0,12.99,12.25,13.7,3.0,1.0,2.302738618164062,True,CALL,2026-07-17,AA
AA260717C00038000,38.0,11.18,10.3,12.05,4.0,0.0,2.151371809082031,True,CALL,2026-07-17,AA
AA260717C00039000,39.0,10.0,9.3,26.15,1.0,2.0,6.3613301733398435,True,CALL,2026-07-17,AA
AA260717C00040000,40.0,8.79,8.35,10.1,70.0,95.0,1.865235048828125,True,CALL,2026-07-17,AA
AA260717C00041000,41.0,7.45,7.2,8.8,11.0,29.0,1.5468772656249998,True,CALL,2026-07-17,AA
AA260717C00042000,42.0,6.68,6.35,6.95,1.0,18.0,1.138676181640625,True,CALL,2026-07-17,AA
AA260717C00043000,43.0,6.1,5.4,6.95,8.0,42.0,1.3515657421874998,True,CALL,2026-07-17,AA
AA260717C00044000,44.0,5.3,4.6,6.4,20.0,34.0,1.3740265673828125,True,CALL,2026-07-17,AA
AA260717C00045000,45.0,4.2,3.8,4.2,89.0,210.0,0.93164130859375,True,CALL,2026-07-17,AA
AA260717C00046000,46.0,3.57,3.15,3.55,3.0,47.0,0.94726615234375,True,CALL,2026-07-17,AA
AA260717C00046500,46.5,3.5,2.89,3.25,1.0,243.0,0.9619144433593749,True,CALL,2026-07-17,AA
AA260717C00047000,47.0,2.7,2.54,2.92,11.0,42.0,0.93945373046875,True,CALL,2026-07-17,AA
AA260717C00048000,48.0,2.9,2.0,2.37,24.0,863.0,0.9326178613281251,True,CALL,2026-07-17,AA
AA260717C00049000,49.0,1.9,1.52,1.82,137.0,308.0,0.9057626611328125,False,CALL,2026-07-17,AA
AA260717C00050000,50.0,1.21,1.14,1.29,332.0,1683.0,0.870118486328125,False,CALL,2026-07-17,AA
AA260717C00051000,51.0,0.88,0.82,1.2,482.0,41.0,0.91992267578125,False,CALL,2026-07-17,AA
AA260717C00052000,52.0,0.65,0.59,0.65,396.0,1181.0,0.84179845703125,False,CALL,2026-07-17,AA
AA260717C00053000,53.0,0.43,0.41,0.52,345.0,1092.0,0.858399853515625,False,CALL,2026-07-17,AA
AA260717C00054000,54.0,0.33,0.28,0.38,228.0,763.0,0.860352958984375,False,CALL,2026-07-17,AA
AA260717C00055000,55.0,0.25,0.17,0.25,2092.0,4164.0,0.84179845703125,False,CALL,2026-07-17,AA
AA260717C00056000,56.0,0.2,0.1,0.3,31.0,191.0,0.914063359375,False,CALL,2026-07-17,AA
AA260717C00057000,57.0,0.18,0.07,0.16,42.0,176.0,0.8789074609374999,False,CALL,2026-07-17,AA
AA260717C00058000,58.0,0.07,0.02,0.2,21.0,133.0,0.9414068359375,False,CALL,2026-07-17,AA
AA260717C00059000,59.0,0.11,0.01,0.18,2.0,186.0,0.9804689453125001,False,CALL,2026-07-17,AA
AA260717C00060000,60.0,0.05,0.0,0.06,147.0,1531.0,0.867188828125,False,CALL,2026-07-17,AA
AA260717C00061000,61.0,0.1,0.0,0.08,5.0,40.0,0.9609378906249999,False,CALL,2026-07-17,AA
AA260717C00062000,62.0,0.04,0.0,0.1,34.0,222.0,1.0546922265625,False,CALL,2026-07-17,AA
AA260717P00034000,34.0,0.02,0.0,0.02,2.0,1.0,1.1875040625,False,PUT,2026-07-17,AA
AA260717P00035000,35.0,0.02,0.0,0.02,13.0,138.0,1.09375453125,False,PUT,2026-07-17,AA
AA260717P00036000,36.0,0.01,0.0,0.02,3.0,3706.0,0.992187578125,False,PUT,2026-07-17,AA
AA260717P00037000,37.0,0.01,0.0,0.04,26.0,133.0,0.992187578125,False,PUT,2026-07-17,AA
AA260717P00038000,38.0,0.03,0.0,0.05,3.0,99.0,0.937500625,False,PUT,2026-07-17,AA
AA260717P00039000,39.0,0.04,0.02,0.09,27.0,781.0,0.9531254687499999,False,PUT,2026-07-17,AA
AA260717P00040000,40.0,0.08,0.05,0.13,37.0,609.0,0.9414068359375,False,PUT,2026-07-17,AA
AA260717P00041000,41.0,0.13,0.08,0.18,39.0,183.0,0.90429783203125,False,PUT,2026-07-17,AA
AA260717P00042000,42.0,0.22,0.17,0.29,39.0,878.0,0.9179695703125,False,PUT,2026-07-17,AA
AA260717P00043000,43.0,0.32,0.27,0.37,183.0,673.0,0.8808605664062499,False,PUT,2026-07-17,AA
AA260717P00044000,44.0,0.48,0.42,0.64,43.0,716.0,0.905274384765625,False,PUT,2026-07-17,AA
AA260717P00045000,45.0,0.65,0.6,0.71,317.0,692.0,0.8369156933593749,False,PUT,2026-07-17,AA
AA260717P00046000,46.0,0.96,0.87,1.01,169.0,1146.0,0.831056376953125,False,PUT,2026-07-17,AA
AA260717P00046500,46.5,1.05,1.04,1.18,17.0,132.0,0.8281267187499999,False,PUT,2026-07-17,AA
AA260717P00047000,47.0,1.34,1.23,1.54,305.0,1946.0,0.8632826171875,False,PUT,2026-07-17,AA
AA260717P00048000,48.0,1.64,1.66,1.8,93.0,440.0,0.8105487695312499,False,PUT,2026-07-17,AA
AA260717P00049000,49.0,2.13,2.19,2.37,87.0,353.0,0.8115253222656249,True,PUT,2026-07-17,AA
