contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260406C00125000,125.0,51.92,48.05,56.2,170.0,35.0,3.535157412109375,True,CALL,2026-04-06,NVDA
NVDA260406C00130000,130.0,47.11,42.95,51.15,115.0,27.0,3.050783623046875,True,CALL,2026-04-06,NVDA
NVDA260406C00135000,135.0,41.54,37.95,46.15,130.0,30.0,2.72656568359375,True,CALL,2026-04-06,NVDA
NVDA260406C00140000,140.0,37.29,32.95,41.1,115.0,31.0,2.3671915820312495,True,CALL,2026-04-06,NVDA
NVDA260406C00145000,145.0,32.0,31.75,32.1,75.0,102.0,1.8710943945312501,True,CALL,2026-04-06,NVDA
NVDA260406C00150000,150.0,26.91,26.85,27.05,31.0,58.0,1.642579912109375,True,CALL,2026-04-06,NVDA
NVDA260406C00152500,152.5,24.82,24.3,25.1,3.0,6.0,1.8144540527343749,True,CALL,2026-04-06,NVDA
NVDA260406C00155000,155.0,21.97,21.8,22.1,5.0,921.0,1.36328443359375,True,CALL,2026-04-06,NVDA
NVDA260406C00157500,157.5,19.21,19.05,19.85,11.0,65.0,1.22266013671875,True,CALL,2026-04-06,NVDA
NVDA260406C00160000,160.0,17.5,0.0,0.0,620.0,254.0,1.0000000000000003e-05,True,CALL,2026-04-06,NVDA
NVDA260406C00162500,162.5,14.41,14.3,14.5,151.0,239.0,0.87500125,True,CALL,2026-04-06,NVDA
NVDA260406C00165000,165.0,12.51,0.0,0.0,2808.0,1753.0,1.0000000000000003e-05,True,CALL,2026-04-06,NVDA
NVDA260406C00167500,167.5,9.92,8.35,11.7,3.0,1487.0,1.0092822973632813,True,CALL,2026-04-06,NVDA
NVDA260406C00170000,170.0,7.2,7.05,7.2,26.0,4001.0,0.6289099609375001,True,CALL,2026-04-06,NVDA
NVDA260406C00172500,172.5,4.5,4.45,4.6,40.0,6543.0,0.44336494140625,True,CALL,2026-04-06,NVDA
NVDA260406C00175000,175.0,2.32,2.28,2.33,344.0,10046.0,0.33350275878906255,True,CALL,2026-04-06,NVDA
NVDA260406C00177500,177.5,0.76,0.73,0.76,984.0,12319.0,0.29004616210937495,False,CALL,2026-04-06,NVDA
NVDA260406C00180000,180.0,0.17,0.16,0.17,2495.0,28423.0,0.29688203124999996,False,CALL,2026-04-06,NVDA
NVDA260406C00182500,182.5,0.03,0.03,0.04,579.0,10493.0,0.32813171874999997,False,CALL,2026-04-06,NVDA
NVDA260406C00185000,185.0,0.03,0.02,0.03,626.0,11368.0,0.42188078125,False,CALL,2026-04-06,NVDA
NVDA260406C00187500,187.5,0.01,0.0,0.01,42.0,5544.0,0.45313046875,False,CALL,2026-04-06,NVDA
NVDA260406C00190000,190.0,0.01,0.0,0.01,2.0,6823.0,0.500005,False,CALL,2026-04-06,NVDA
NVDA260406C00192500,192.5,0.01,0.0,0.0,1540.0,1110.0,0.500005,False,CALL,2026-04-06,NVDA
NVDA260406C00195000,195.0,0.01,0.0,0.0,117.0,5374.0,0.500005,False,CALL,2026-04-06,NVDA
NVDA260406C00197500,197.5,0.01,0.0,0.01,32.0,143.0,0.7500025,False,CALL,2026-04-06,NVDA
NVDA260406C00200000,200.0,0.01,0.0,0.01,11.0,6266.0,0.8125018749999999,False,CALL,2026-04-06,NVDA
NVDA260406C00202500,202.5,0.01,0.0,0.0,,435.0,0.500005,False,CALL,2026-04-06,NVDA
NVDA260406C00205000,205.0,0.02,0.0,0.0,4.0,31.0,0.500005,False,CALL,2026-04-06,NVDA
NVDA260406C00210000,210.0,0.01,0.0,0.0,5.0,12.0,0.500005,False,CALL,2026-04-06,NVDA
NVDA260406C00215000,215.0,0.02,0.0,0.0,,43.0,0.500005,False,CALL,2026-04-06,NVDA
NVDA260406C00220000,220.0,0.01,0.0,0.0,53.0,685.0,0.500005,False,CALL,2026-04-06,NVDA
NVDA260406C00225000,225.0,0.01,0.0,0.0,,50.0,0.500005,False,CALL,2026-04-06,NVDA
NVDA260406P00125000,125.0,0.01,0.0,0.0,885.0,912.0,0.500005,False,PUT,2026-04-06,NVDA
NVDA260406P00130000,130.0,0.01,0.0,0.0,1412.0,1406.0,0.500005,False,PUT,2026-04-06,NVDA
NVDA260406P00135000,135.0,0.01,0.0,0.01,2094.0,2358.0,1.6875015625,False,PUT,2026-04-06,NVDA
NVDA260406P00140000,140.0,0.01,0.0,0.0,944.0,2585.0,0.500005,False,PUT,2026-04-06,NVDA
NVDA260406P00145000,145.0,0.02,0.0,0.08,1338.0,2861.0,1.6015644921874999,False,PUT,2026-04-06,NVDA
NVDA260406P00150000,150.0,0.01,0.0,0.01,102.0,11660.0,1.0625046875000002,False,PUT,2026-04-06,NVDA
NVDA260406P00152500,152.5,0.01,0.0,0.01,5.0,2402.0,0.9687503125,False,PUT,2026-04-06,NVDA
NVDA260406P00155000,155.0,0.01,0.0,0.01,258.0,10965.0,0.87500125,False,PUT,2026-04-06,NVDA
NVDA260406P00157500,157.5,0.01,0.01,0.02,896.0,3473.0,0.87500125,False,PUT,2026-04-06,NVDA
NVDA260406P00160000,160.0,0.02,0.01,0.02,606.0,6597.0,0.773439765625,False,PUT,2026-04-06,NVDA
NVDA260406P00162500,162.5,0.03,0.01,0.03,203.0,5590.0,0.6875031250000001,False,PUT,2026-04-06,NVDA
NVDA260406P00165000,165.0,0.02,0.01,0.02,1522.0,9102.0,0.5546919531250001,False,PUT,2026-04-06,NVDA
NVDA260406P00167500,167.5,0.02,0.02,0.03,2203.0,4316.0,0.49609878906250005,False,PUT,2026-04-06,NVDA
NVDA260406P00170000,170.0,0.05,0.04,0.05,666.0,12167.0,0.4101621484375,False,PUT,2026-04-06,NVDA
NVDA260406P00172500,172.5,0.09,0.08,0.09,853.0,11154.0,0.31836619140624994,False,PUT,2026-04-06,NVDA
NVDA260406P00175000,175.0,0.36,0.36,0.37,1682.0,7732.0,0.2802806347656249,False,PUT,2026-04-06,NVDA
NVDA260406P00177500,177.5,1.32,1.32,1.35,634.0,2244.0,0.25928475097656256,True,PUT,2026-04-06,NVDA
NVDA260406P00180000,180.0,3.25,3.05,3.2,131.0,1916.0,0.12500875,True,PUT,2026-04-06,NVDA
NVDA260406P00182500,182.5,5.25,4.3,6.35,181.0,272.0,0.6792024267578126,True,PUT,2026-04-06,NVDA
NVDA260406P00185000,185.0,7.72,7.85,8.05,161.0,148.0,1.0000000000000003e-05,True,PUT,2026-04-06,NVDA
NVDA260406P00187500,187.5,10.5,10.4,10.75,27.0,6.0,0.570316796875,True,PUT,2026-04-06,NVDA
NVDA260406P00190000,190.0,12.74,12.65,13.25,8.0,0.0,0.6757844921875001,True,PUT,2026-04-06,NVDA
NVDA260406P00192500,192.5,16.5,0.0,0.0,42.0,0.0,1.0000000000000003e-05,True,PUT,2026-04-06,NVDA
NVDA260406P00195000,195.0,19.0,0.0,0.0,7.0,0.0,1.0000000000000003e-05,True,PUT,2026-04-06,NVDA
NVDA260406P00200000,200.0,31.5,23.1,23.3,2.0,0.0,0.500005,True,PUT,2026-04-06,NVDA
NVDA260406P00225000,225.0,52.87,0.0,0.0,,0.0,1.0000000000000003e-05,True,PUT,2026-04-06,NVDA
NVDA260408C00125000,125.0,48.05,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00130000,130.0,42.55,0.0,0.0,2.0,3.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00135000,135.0,40.99,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00140000,140.0,37.2,0.0,0.0,3.0,4.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00145000,145.0,31.94,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00150000,150.0,26.73,0.0,0.0,6.0,118.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00152500,152.5,24.28,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00155000,155.0,21.0,0.0,0.0,2.0,66.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00157500,157.5,19.0,0.0,0.0,126.0,77.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00160000,160.0,16.15,0.0,0.0,7.0,95.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00162500,162.5,14.92,13.35,14.95,11.0,127.0,0.7690452783203126,True,CALL,2026-04-08,NVDA
NVDA260408C00165000,165.0,12.38,10.9,12.55,233.0,432.0,0.6967803759765626,True,CALL,2026-04-08,NVDA
NVDA260408C00167500,167.5,10.15,0.0,0.0,131.0,634.0,1.0000000000000003e-05,True,CALL,2026-04-08,NVDA
NVDA260408C00170000,170.0,7.98,7.55,8.75,1591.0,2679.0,0.6103554589843752,True,CALL,2026-04-08,NVDA
NVDA260408C00172500,172.5,5.83,5.15,6.0,3.0,1578.0,0.5429733203125001,True,CALL,2026-04-08,NVDA
NVDA260408C00175000,175.0,4.05,3.5,4.1,7.0,3825.0,0.4899953344726563,True,CALL,2026-04-08,NVDA
NVDA260408C00177500,177.5,1.91,1.91,1.95,382.0,4865.0,0.35645174804687496,False,CALL,2026-04-08,NVDA
