contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260522C00155000,155.0,64.76,62.5,66.75,27.0,209.0,2.2675824560546873,True,CALL,2026-05-22,NVDA
NVDA260522C00160000,160.0,62.0,56.15,63.95,53.0,1180.0,2.734866444091797,True,CALL,2026-05-22,NVDA
NVDA260522C00165000,165.0,56.13,51.2,58.95,40.0,751.0,2.5390661523437497,True,CALL,2026-05-22,NVDA
NVDA260522C00170000,170.0,52.44,47.25,53.25,39.0,835.0,2.1875045312499997,True,CALL,2026-05-22,NVDA
NVDA260522C00175000,175.0,45.27,45.75,48.4,6.0,1446.0,1.7158217333984376,True,CALL,2026-05-22,NVDA
NVDA260522C00177500,177.5,42.7,43.6,44.35,15.0,165.0,1.456545686035156,True,CALL,2026-05-22,NVDA
NVDA260522C00180000,180.0,41.02,41.15,41.9,20.0,2126.0,1.3979522290039061,True,CALL,2026-05-22,NVDA
NVDA260522C00182500,182.5,36.61,33.9,42.0,6.0,180.0,0.7187528125,True,CALL,2026-05-22,NVDA
NVDA260522C00185000,185.0,37.35,32.75,38.05,148.0,3067.0,1.611330068359375,True,CALL,2026-05-22,NVDA
NVDA260522C00187500,187.5,35.1,29.7,35.55,30.0,1051.0,1.5249047192382812,True,CALL,2026-05-22,NVDA
NVDA260522C00190000,190.0,32.5,29.1,32.85,3815.0,7773.0,0.93164130859375,True,CALL,2026-05-22,NVDA
NVDA260522C00192500,192.5,30.31,28.9,29.4,32.0,380.0,1.0605515722656251,True,CALL,2026-05-22,NVDA
NVDA260522C00195000,195.0,26.6,26.7,27.0,13.0,4505.0,1.0310107043457033,True,CALL,2026-05-22,NVDA
NVDA260522C00197500,197.5,25.15,24.2,24.3,143.0,1579.0,0.9326178613281251,True,CALL,2026-05-22,NVDA
NVDA260522C00200000,200.0,21.4,21.2,21.4,29.0,14412.0,0.7563500927734376,True,CALL,2026-05-22,NVDA
NVDA260522C00202500,202.5,20.57,18.15,19.55,273.0,832.0,0.6962920996093751,True,CALL,2026-05-22,NVDA
NVDA260522C00205000,205.0,17.22,17.7,17.95,2.0,20047.0,0.8798840136718749,True,CALL,2026-05-22,NVDA
NVDA260522C00207500,207.5,16.25,14.2,14.65,452.0,2465.0,0.6518589501953126,True,CALL,2026-05-22,NVDA
NVDA260522C00210000,210.0,13.2,13.05,13.3,468.0,20566.0,0.7478052563476563,True,CALL,2026-05-22,NVDA
NVDA260522C00212500,212.5,11.05,11.45,11.85,13.0,1665.0,0.7731956274414062,True,CALL,2026-05-22,NVDA
NVDA260522C00215000,215.0,9.45,9.45,9.6,150.0,39761.0,0.7102079760742188,True,CALL,2026-05-22,NVDA
NVDA260522C00217500,217.5,8.1,8.1,8.2,261.0,5935.0,0.7204617797851562,True,CALL,2026-05-22,NVDA
NVDA260522C00220000,220.0,7.76,7.7,7.75,699.0,34009.0,0.8171405004882811,True,CALL,2026-05-22,NVDA
NVDA260522C00222500,222.5,6.45,6.45,6.5,341.0,9670.0,0.8078632495117187,False,CALL,2026-05-22,NVDA
NVDA260522C00225000,225.0,5.65,5.6,5.7,1619.0,30534.0,0.8308122387695311,False,CALL,2026-05-22,NVDA
NVDA260522C00227500,227.5,4.66,4.8,4.85,290.0,13203.0,0.8410660424804688,False,CALL,2026-05-22,NVDA
NVDA260522C00230000,230.0,4.0,4.05,4.05,831.0,46389.0,0.8442398388671875,False,CALL,2026-05-22,NVDA
NVDA260522C00232500,232.5,3.4,3.35,3.45,439.0,13458.0,0.8503432934570312,False,CALL,2026-05-22,NVDA
NVDA260522C00235000,235.0,2.6,2.65,2.7,1001.0,59067.0,0.8334977587890623,False,CALL,2026-05-22,NVDA
NVDA260522C00237500,237.5,2.25,2.3,2.35,166.0,29933.0,0.8562026098632812,False,CALL,2026-05-22,NVDA
NVDA260522C00240000,240.0,1.94,1.94,1.98,680.0,68311.0,0.8679212426757812,False,CALL,2026-05-22,NVDA
NVDA260522C00242500,242.5,1.4,1.33,1.41,140.0,7938.0,0.8278825805664061,False,CALL,2026-05-22,NVDA
NVDA260522C00245000,245.0,1.25,1.15,1.2,103.0,23505.0,0.8471694970703124,False,CALL,2026-05-22,NVDA
NVDA260522C00247500,247.5,1.02,0.98,1.02,87.0,23887.0,0.8637708935546875,False,CALL,2026-05-22,NVDA
NVDA260522C00250000,250.0,0.89,0.87,0.9,1477.0,88707.0,0.8886729882812499,False,CALL,2026-05-22,NVDA
NVDA260522C00252500,252.5,0.69,0.72,0.75,12.0,5159.0,0.8979502392578124,False,CALL,2026-05-22,NVDA
NVDA260522C00255000,255.0,0.58,0.6,0.6,49.0,6588.0,0.90429783203125,False,CALL,2026-05-22,NVDA
NVDA260522C00257500,257.5,0.53,0.45,0.49,9.0,2017.0,0.9028330029296875,False,CALL,2026-05-22,NVDA
NVDA260522C00260000,260.0,0.4,0.39,0.4,131.0,14569.0,0.9150399121093751,False,CALL,2026-05-22,NVDA
NVDA260522C00262500,262.5,0.34,0.3,0.37,3.0,2171.0,0.92773509765625,False,CALL,2026-05-22,NVDA
NVDA260522C00265000,265.0,0.27,0.25,0.29,116.0,7104.0,0.9326178613281251,False,CALL,2026-05-22,NVDA
NVDA260522C00267500,267.5,0.25,0.23,0.26,20.0,3683.0,0.956055126953125,False,CALL,2026-05-22,NVDA
NVDA260522C00270000,270.0,0.2,0.17,0.23,38.0,13141.0,0.9619144433593749,False,CALL,2026-05-22,NVDA
NVDA260522C00272500,272.5,0.21,0.15,0.2,555.0,1073.0,0.9785158398437501,False,CALL,2026-05-22,NVDA
NVDA260522C00275000,275.0,0.15,0.14,0.16,131.0,6673.0,0.99023447265625,False,CALL,2026-05-22,NVDA
NVDA260522C00277500,277.5,0.16,0.11,0.19,631.0,1249.0,1.0234423828125,False,CALL,2026-05-22,NVDA
NVDA260522C00280000,280.0,0.1,0.1,0.12,221.0,5663.0,1.013676806640625,False,CALL,2026-05-22,NVDA
NVDA260522C00282500,282.5,0.13,0.03,0.18,344.0,784.0,1.0390673046875003,False,CALL,2026-05-22,NVDA
NVDA260522C00285000,285.0,0.11,0.06,0.1,1169.0,1235.0,1.0351610742187503,False,CALL,2026-05-22,NVDA
NVDA260522P00155000,155.0,0.01,0.01,0.05,369.0,8325.0,1.2656286718749998,False,PUT,2026-05-22,NVDA
NVDA260522P00160000,160.0,0.03,0.02,0.06,3460.0,5077.0,1.19922275390625,False,PUT,2026-05-22,NVDA
NVDA260522P00165000,165.0,0.04,0.01,0.31,2070.0,5116.0,1.3066440917968747,False,PUT,2026-05-22,NVDA
NVDA260522P00170000,170.0,0.03,0.03,0.04,44.0,5886.0,0.9765627343750001,False,PUT,2026-05-22,NVDA
NVDA260522P00175000,175.0,0.06,0.05,0.06,55.0,8070.0,0.9257819921875,False,PUT,2026-05-22,NVDA
NVDA260522P00177500,177.5,0.08,0.08,0.16,394.0,1014.0,0.9726565234375,False,PUT,2026-05-22,NVDA
NVDA260522P00180000,180.0,0.08,0.09,0.13,12943.0,22181.0,0.9062509375,False,PUT,2026-05-22,NVDA
NVDA260522P00182500,182.5,0.1,0.08,0.17,1526.0,2766.0,0.867188828125,False,PUT,2026-05-22,NVDA
NVDA260522P00185000,185.0,0.12,0.12,0.13,60.0,12891.0,0.8125018749999999,False,PUT,2026-05-22,NVDA
NVDA260522P00187500,187.5,0.15,0.16,0.23,1408.0,3376.0,0.8164080859374999,False,PUT,2026-05-22,NVDA
NVDA260522P00190000,190.0,0.24,0.22,0.23,55.0,14039.0,0.778322529296875,False,PUT,2026-05-22,NVDA
