contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA251114C00140000,140.0,48.06,0.0,0.0,185.0,3151.0,1.0000000000000003e-05,True,CALL,2025-11-14,NVDA
NVDA251114C00145000,145.0,41.85,0.0,0.0,132.0,153.0,1.0000000000000003e-05,True,CALL,2025-11-14,NVDA
NVDA251114C00150000,150.0,38.5,0.0,0.0,688.0,2967.0,1.0000000000000003e-05,True,CALL,2025-11-14,NVDA
NVDA251114C00155000,155.0,32.55,37.45,42.6,345.0,286.0,1.800293967285156,True,CALL,2025-11-14,NVDA
NVDA251114C00160000,160.0,27.6,31.55,37.55,1285.0,3409.0,1.6088886743164061,True,CALL,2025-11-14,NVDA
NVDA251114C00162500,162.5,24.82,29.7,35.7,50.0,50.0,0.79101771484375,True,CALL,2025-11-14,NVDA
NVDA251114C00165000,165.0,23.53,27.5,32.65,828.0,912.0,0.57812921875,True,CALL,2025-11-14,NVDA
NVDA251114C00167500,167.5,20.85,25.75,25.75,227.0,173.0,1.0000000000000003e-05,True,CALL,2025-11-14,NVDA
NVDA251114C00170000,170.0,18.9,24.35,26.0,3112.0,4421.0,0.6035195898437502,True,CALL,2025-11-14,NVDA
NVDA251114C00172500,172.5,16.32,0.0,0.0,1215.0,667.0,1.0000000000000003e-05,True,CALL,2025-11-14,NVDA
NVDA251114C00175000,175.0,14.4,19.0,21.1,9965.0,9501.0,0.7990742749023438,True,CALL,2025-11-14,NVDA
NVDA251114C00177500,177.5,16.8,16.85,18.15,1.0,1316.0,0.6162147753906251,True,CALL,2025-11-14,NVDA
NVDA251114C00180000,180.0,15.9,15.1,16.9,84.0,11802.0,0.6264685791015626,True,CALL,2025-11-14,NVDA
NVDA251114C00182500,182.5,13.6,13.2,14.0,34.0,6093.0,0.569340244140625,True,CALL,2025-11-14,NVDA
NVDA251114C00185000,185.0,11.3,11.2,11.5,99.0,36336.0,0.5319871020507813,True,CALL,2025-11-14,NVDA
NVDA251114C00187500,187.5,9.25,9.25,9.4,94.0,20428.0,0.5151415673828125,True,CALL,2025-11-14,NVDA
NVDA251114C00190000,190.0,7.4,7.4,7.6,481.0,51151.0,0.5046436254882812,True,CALL,2025-11-14,NVDA
NVDA251114C00192500,192.5,5.8,5.7,5.9,73.0,12660.0,0.49878430908203125,True,CALL,2025-11-14,NVDA
NVDA251114C00195000,195.0,4.35,4.3,4.4,1037.0,98115.0,0.4804739453125,True,CALL,2025-11-14,NVDA
