contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260605C00150000,150.0,66.73,61.2,66.75,59.0,53.0,3.2236347534179686,True,CALL,2026-06-05,NVDA
NVDA260605C00155000,155.0,60.83,55.35,61.8,25.0,30.0,2.750003125,True,CALL,2026-06-05,NVDA
NVDA260605C00157500,157.5,58.42,52.7,59.4,59.0,0.0,2.620120637207031,True,CALL,2026-06-05,NVDA
NVDA260605C00160000,160.0,54.95,50.7,56.8,46.0,143.0,2.621097197265625,True,CALL,2026-06-05,NVDA
NVDA260605C00165000,165.0,51.24,45.1,51.8,18.0,11.0,2.2285200537109366,True,CALL,2026-06-05,NVDA
NVDA260605C00167500,167.5,48.84,42.4,49.45,6.0,0.0,2.107426606445312,True,CALL,2026-06-05,NVDA
NVDA260605C00170000,170.0,45.95,40.1,46.85,138.0,126.0,2.0283252416992186,True,CALL,2026-06-05,NVDA
NVDA260605C00172500,172.5,43.8,40.7,41.15,72.0,1.0,1.896484892578125,True,CALL,2026-06-05,NVDA
NVDA260605C00175000,175.0,41.15,38.25,38.6,108.0,17.0,1.7919932275390624,True,CALL,2026-06-05,NVDA
NVDA260605C00177500,177.5,38.82,35.8,36.2,61.0,0.0,1.724610751953125,True,CALL,2026-06-05,NVDA
NVDA260605C00180000,180.0,35.1,33.25,33.6,162.0,122.0,1.584963012695312,True,CALL,2026-06-05,NVDA
NVDA260605C00182500,182.5,40.12,30.8,31.25,16.0,10.0,1.5263695556640622,True,CALL,2026-06-05,NVDA
NVDA260605C00185000,185.0,31.0,26.55,31.2,709.0,15077.0,1.5546897265624997,True,CALL,2026-06-05,NVDA
NVDA260605C00187500,187.5,30.84,25.85,26.25,108.0,0.0,1.3266635229492185,True,CALL,2026-06-05,NVDA
NVDA260605C00190000,190.0,24.79,20.8,26.8,580.0,444.0,1.308108928222656,True,CALL,2026-06-05,NVDA
NVDA260605C00192500,192.5,22.55,21.2,21.95,26.0,5.0,1.280765314941406,True,CALL,2026-06-05,NVDA
NVDA260605C00195000,195.0,20.95,18.3,18.65,564.0,887.0,0.98437515625,True,CALL,2026-06-05,NVDA
NVDA260605C00197500,197.5,18.22,15.95,16.3,13.0,71.0,0.9248054394531251,True,CALL,2026-06-05,NVDA
NVDA260605C00200000,200.0,13.0,12.2,15.85,2.0,3121.0,0.9179695703125,True,CALL,2026-06-05,NVDA
NVDA260605C00202500,202.5,12.31,10.9,11.45,71.0,964.0,0.7138700488281251,True,CALL,2026-06-05,NVDA
NVDA260605C00205000,205.0,9.98,8.1,9.85,4589.0,5565.0,0.6621127539062501,True,CALL,2026-06-05,NVDA
NVDA260605C00207500,207.5,7.05,6.2,6.25,8.0,2346.0,0.48779809082031256,True,CALL,2026-06-05,NVDA
NVDA260605C00210000,210.0,5.07,4.6,4.75,130.0,11157.0,0.5122119091796875,True,CALL,2026-06-05,NVDA
NVDA260605C00212500,212.5,3.0,3.0,3.1,552.0,7856.0,0.48438015625,True,CALL,2026-06-05,NVDA
NVDA260605C00215000,215.0,1.85,1.85,1.86,2159.0,39512.0,0.4585015087890626,False,CALL,2026-06-05,NVDA
NVDA260605C00217500,217.5,1.13,1.11,1.15,1576.0,59887.0,0.4682670361328125,False,CALL,2026-06-05,NVDA
NVDA260605C00220000,220.0,0.62,0.62,0.63,1462.0,41335.0,0.46484910156250003,False,CALL,2026-06-05,NVDA
NVDA260605C00222500,222.5,0.4,0.4,0.41,621.0,44365.0,0.49414568359375005,False,CALL,2026-06-05,NVDA
NVDA260605C00225000,225.0,0.28,0.27,0.28,1789.0,84073.0,0.52539537109375,False,CALL,2026-06-05,NVDA
NVDA260605C00227500,227.5,0.23,0.23,0.24,284.0,16368.0,0.5810588769531251,False,CALL,2026-06-05,NVDA
NVDA260605C00230000,230.0,0.17,0.15,0.16,1022.0,47610.0,0.6025430371093752,False,CALL,2026-06-05,NVDA
NVDA260605C00232500,232.5,0.13,0.12,0.13,49.0,11670.0,0.6445348046875,False,CALL,2026-06-05,NVDA
NVDA260605C00235000,235.0,0.08,0.08,0.09,1059.0,33374.0,0.6640658593750002,False,CALL,2026-06-05,NVDA
NVDA260605C00237500,237.5,0.05,0.05,0.07,14.0,10733.0,0.6875031250000001,False,CALL,2026-06-05,NVDA
NVDA260605C00240000,240.0,0.04,0.03,0.05,926.0,36515.0,0.70312796875,False,CALL,2026-06-05,NVDA
NVDA260605C00242500,242.5,0.03,0.02,0.03,29.0,7087.0,0.710940390625,False,CALL,2026-06-05,NVDA
NVDA260605C00245000,245.0,0.02,0.02,0.03,28.0,15406.0,0.7656273437500001,False,CALL,2026-06-05,NVDA
NVDA260605C00247500,247.5,0.02,0.01,0.08,960.0,3149.0,0.867188828125,False,CALL,2026-06-05,NVDA
NVDA260605C00250000,250.0,0.02,0.01,0.02,50.0,28446.0,0.8125018749999999,False,CALL,2026-06-05,NVDA
NVDA260605C00252500,252.5,0.01,0.0,0.01,595.0,5954.0,0.7812521875,False,CALL,2026-06-05,NVDA
NVDA260605C00255000,255.0,0.01,0.0,0.01,2920.0,10355.0,0.8125018749999999,False,CALL,2026-06-05,NVDA
NVDA260605C00257500,257.5,0.01,0.0,0.01,2283.0,3832.0,0.8437515624999999,False,CALL,2026-06-05,NVDA
NVDA260605C00260000,260.0,0.01,0.0,0.01,2163.0,8664.0,0.8906260937499999,False,CALL,2026-06-05,NVDA
NVDA260605C00262500,262.5,0.01,0.0,0.01,533.0,880.0,0.937500625,False,CALL,2026-06-05,NVDA
NVDA260605C00265000,265.0,0.01,0.0,0.01,177.0,8560.0,0.9687503125,False,CALL,2026-06-05,NVDA
NVDA260605C00267500,267.5,0.01,0.0,0.29,110.0,754.0,1.4453152734375,False,CALL,2026-06-05,NVDA
NVDA260605C00270000,270.0,0.01,0.0,0.01,13.0,17047.0,1.0312548437500002,False,CALL,2026-06-05,NVDA
NVDA260605C00272500,272.5,0.02,0.0,0.32,1093.0,1040.0,1.5644553027343748,False,CALL,2026-06-05,NVDA
NVDA260605C00275000,275.0,0.01,0.0,0.03,30.0,6092.0,1.2343788281249999,False,CALL,2026-06-05,NVDA
NVDA260605P00150000,150.0,0.01,0.0,0.0,716.0,14439.0,0.500005,False,PUT,2026-06-05,NVDA
NVDA260605P00152500,152.5,0.01,0.0,0.01,447.0,2577.0,1.4375028125,False,PUT,2026-06-05,NVDA
NVDA260605P00155000,155.0,0.02,0.0,0.01,762.0,2290.0,1.3750031249999999,False,PUT,2026-06-05,NVDA
NVDA260605P00157500,157.5,0.01,0.0,0.28,40.0,2164.0,1.8789068554687498,False,PUT,2026-06-05,NVDA
NVDA260605P00160000,160.0,0.01,0.01,0.11,184.0,8199.0,1.6015644921874999,False,PUT,2026-06-05,NVDA
NVDA260605P00162500,162.5,0.02,0.0,0.11,15.0,830.0,1.5078149609375,False,PUT,2026-06-05,NVDA
NVDA260605P00165000,165.0,0.02,0.01,0.11,779.0,4232.0,1.4453152734375,False,PUT,2026-06-05,NVDA
NVDA260605P00167500,167.5,0.02,0.01,0.11,133.0,1044.0,1.3671906640625,False,PUT,2026-06-05,NVDA
NVDA260605P00170000,170.0,0.03,0.01,0.02,155.0,6414.0,1.109379453125,False,PUT,2026-06-05,NVDA
