contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260828C00150000,150.0,63.25,59.75,65.35,11.0,258.0,2.009770600585937,True,CALL,2026-08-28,NVDA
NVDA260828C00155000,155.0,60.26,54.7,59.85,29.0,89.0,1.484377578125,True,CALL,2026-08-28,NVDA
NVDA260828C00160000,160.0,52.21,51.9,54.55,4.0,298.0,2.0839891650390623,True,CALL,2026-08-28,NVDA
NVDA260828C00165000,165.0,50.03,46.3,49.25,2.0,100.0,1.677735986328125,True,CALL,2026-08-28,NVDA
NVDA260828C00170000,170.0,42.7,42.7,45.15,2.0,324.0,1.9658204833984376,True,CALL,2026-08-28,NVDA
NVDA260828C00175000,175.0,36.85,36.9,39.55,2.0,577.0,1.5405296411132814,True,CALL,2026-08-28,NVDA
NVDA260828C00180000,180.0,33.25,32.8,34.65,22.0,685.0,1.5209984887695311,True,CALL,2026-08-28,NVDA
NVDA260828C00185000,185.0,27.5,28.0,28.7,227.0,829.0,1.2270546459960938,True,CALL,2026-08-28,NVDA
NVDA260828C00187500,187.5,25.18,25.55,26.8,85.0,117.0,1.2255898095703124,True,CALL,2026-08-28,NVDA
NVDA260828C00190000,190.0,23.9,23.05,23.95,36.0,1833.0,1.087895185546875,True,CALL,2026-08-28,NVDA
NVDA260828C00192500,192.5,21.75,21.25,21.75,149.0,272.0,1.111332568359375,True,CALL,2026-08-28,NVDA
NVDA260828C00195000,195.0,19.31,18.8,18.95,249.0,3963.0,0.9863282617187501,True,CALL,2026-08-28,NVDA
NVDA260828C00197500,197.5,16.9,16.55,17.2,50.0,1083.0,0.9846192944335939,True,CALL,2026-08-28,NVDA
NVDA260828C00200000,200.0,14.55,14.5,14.6,357.0,5925.0,0.9096688720703124,True,CALL,2026-08-28,NVDA
NVDA260828C00202500,202.5,12.65,12.6,12.75,36.0,1043.0,0.9003916210937499,True,CALL,2026-08-28,NVDA
NVDA260828C00205000,205.0,10.73,10.55,10.7,244.0,4926.0,0.8476577734374999,True,CALL,2026-08-28,NVDA
NVDA260828C00207500,207.5,9.15,9.05,9.15,435.0,3690.0,0.8544936425781251,True,CALL,2026-08-28,NVDA
NVDA260828C00210000,210.0,7.8,7.8,7.85,3501.0,23962.0,0.8737805590820311,True,CALL,2026-08-28,NVDA
NVDA260828C00212500,212.5,6.25,6.25,6.35,6251.0,12134.0,0.8400894897460938,False,CALL,2026-08-28,NVDA
NVDA260828C00215000,215.0,5.22,5.2,5.25,7310.0,32715.0,0.8457046679687499,False,CALL,2026-08-28,NVDA
NVDA260828C00217500,217.5,4.35,4.2,4.3,1342.0,13421.0,0.8449722534179687,False,CALL,2026-08-28,NVDA
NVDA260828C00220000,220.0,3.42,3.4,3.45,5652.0,60397.0,0.8457046679687499,False,CALL,2026-08-28,NVDA
NVDA260828C00222500,222.5,2.87,2.87,2.88,1543.0,58378.0,0.8686536572265625,False,CALL,2026-08-28,NVDA
NVDA260828C00225000,225.0,2.25,2.24,2.26,6885.0,60345.0,0.8637708935546875,False,CALL,2026-08-28,NVDA
NVDA260828C00227500,227.5,1.68,1.68,1.69,1413.0,39511.0,0.84961087890625,False,CALL,2026-08-28,NVDA
NVDA260828C00230000,230.0,1.33,1.31,1.33,7624.0,194582.0,0.8544936425781251,False,CALL,2026-08-28,NVDA
NVDA260828C00232500,232.5,1.03,1.02,1.03,1434.0,53317.0,0.85937640625,False,CALL,2026-08-28,NVDA
NVDA260828C00235000,235.0,0.73,0.71,0.73,2604.0,41317.0,0.8432632861328124,False,CALL,2026-08-28,NVDA
NVDA260828C00237500,237.5,0.57,0.55,0.57,714.0,8913.0,0.852540537109375,False,CALL,2026-08-28,NVDA
NVDA260828C00240000,240.0,0.41,0.4,0.41,5395.0,165684.0,0.84961087890625,False,CALL,2026-08-28,NVDA
NVDA260828C00242500,242.5,0.27,0.27,0.28,545.0,11269.0,0.8388687988281249,False,CALL,2026-08-28,NVDA
NVDA260828C00245000,245.0,0.22,0.21,0.22,598.0,27201.0,0.851563984375,False,CALL,2026-08-28,NVDA
NVDA260828C00247500,247.5,0.17,0.16,0.17,276.0,10959.0,0.86132951171875,False,CALL,2026-08-28,NVDA
NVDA260828C00250000,250.0,0.12,0.11,0.12,2939.0,24514.0,0.85937640625,False,CALL,2026-08-28,NVDA
NVDA260828C00252500,252.5,0.09,0.08,0.1,395.0,5161.0,0.8730481445312499,False,CALL,2026-08-28,NVDA
NVDA260828C00255000,255.0,0.08,0.07,0.08,502.0,34584.0,0.89257919921875,False,CALL,2026-08-28,NVDA
NVDA260828C00257500,257.5,0.07,0.06,0.07,111.0,1676.0,0.9160164648437501,False,CALL,2026-08-28,NVDA
NVDA260828C00260000,260.0,0.04,0.04,0.05,310.0,8196.0,0.914063359375,False,CALL,2026-08-28,NVDA
NVDA260828C00265000,265.0,0.04,0.03,0.04,335.0,6921.0,0.9609378906249999,False,CALL,2026-08-28,NVDA
NVDA260828C00270000,270.0,0.03,0.03,0.04,123.0,12383.0,1.0312548437500002,False,CALL,2026-08-28,NVDA
NVDA260828C00275000,275.0,0.02,0.01,0.03,44.0,3938.0,1.0390673046875003,False,CALL,2026-08-28,NVDA
NVDA260828P00150000,150.0,0.02,0.02,0.03,72.0,4362.0,1.421877890625,False,PUT,2026-08-28,NVDA
NVDA260828P00155000,155.0,0.04,0.03,0.04,103.0,3260.0,1.3437532812499997,False,PUT,2026-08-28,NVDA
NVDA260828P00160000,160.0,0.04,0.04,0.05,98.0,17085.0,1.2578162109375,False,PUT,2026-08-28,NVDA
NVDA260828P00165000,165.0,0.05,0.05,0.06,189.0,7530.0,1.16016044921875,False,PUT,2026-08-28,NVDA
NVDA260828P00170000,170.0,0.07,0.07,0.08,453.0,19731.0,1.0781296093750001,False,PUT,2026-08-28,NVDA
NVDA260828P00175000,175.0,0.11,0.1,0.11,406.0,11495.0,0.999023447265625,False,PUT,2026-08-28,NVDA
NVDA260828P00180000,180.0,0.16,0.16,0.17,930.0,16324.0,0.9355475195312499,False,PUT,2026-08-28,NVDA
NVDA260828P00185000,185.0,0.25,0.25,0.26,622.0,17823.0,0.867188828125,False,PUT,2026-08-28,NVDA
NVDA260828P00187500,187.5,0.34,0.33,0.34,486.0,5771.0,0.840821904296875,False,PUT,2026-08-28,NVDA
NVDA260828P00190000,190.0,0.45,0.44,0.45,1601.0,21649.0,0.8173846386718748,False,PUT,2026-08-28,NVDA
NVDA260828P00192500,192.5,0.6,0.6,0.61,794.0,5048.0,0.79883013671875,False,PUT,2026-08-28,NVDA
NVDA260828P00195000,195.0,0.86,0.85,0.87,2687.0,23665.0,0.7924825439453125,False,PUT,2026-08-28,NVDA
NVDA260828P00197500,197.5,1.17,1.17,1.18,1203.0,7101.0,0.7807639111328125,False,PUT,2026-08-28,NVDA
NVDA260828P00200000,200.0,1.6,1.6,1.63,4100.0,36789.0,0.7753928710937501,False,PUT,2026-08-28,NVDA
NVDA260828P00202500,202.5,2.17,2.17,2.19,962.0,12051.0,0.7709983837890625,False,PUT,2026-08-28,NVDA
NVDA260828P00205000,205.0,2.92,2.9,2.93,2510.0,16042.0,0.77148666015625,False,PUT,2026-08-28,NVDA
NVDA260828P00207500,207.5,3.8,3.75,3.85,1046.0,7869.0,0.7709983837890625,False,PUT,2026-08-28,NVDA
NVDA260828P00210000,210.0,4.95,4.9,4.95,4350.0,24261.0,0.7805197729492188,False,PUT,2026-08-28,NVDA
NVDA260828P00212500,212.5,6.05,6.0,6.1,1910.0,11524.0,0.7678245874023439,True,PUT,2026-08-28,NVDA
NVDA260828P00215000,215.0,7.43,7.4,7.5,1867.0,11871.0,0.7692894165039064,True,PUT,2026-08-28,NVDA
NVDA260828P00217500,217.5,8.96,9.05,9.15,983.0,7891.0,0.7829611547851563,True,PUT,2026-08-28,NVDA
NVDA260828P00220000,220.0,10.6,10.55,10.65,379.0,12011.0,0.7543969873046875,True,PUT,2026-08-28,NVDA
NVDA260828P00222500,222.5,12.44,12.35,12.5,35.0,4397.0,0.7500025,True,PUT,2026-08-28,NVDA
NVDA260828P00225000,225.0,14.2,14.25,14.4,308.0,6187.0,0.735354208984375,True,PUT,2026-08-28,NVDA
NVDA260828P00227500,227.5,16.62,16.55,16.7,283.0,3228.0,0.7778342529296876,True,PUT,2026-08-28,NVDA
NVDA260828P00230000,230.0,18.31,18.55,18.7,83.0,2243.0,0.7377955908203124,True,PUT,2026-08-28,NVDA
NVDA260828P00232500,232.5,20.67,20.45,20.75,486.0,617.0,0.629886513671875,True,PUT,2026-08-28,NVDA
