contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260819C00155000,155.0,64.57,62.7,64.55,75.0,42.0,4.1972703784179695,True,CALL,2026-08-19,NVDA
NVDA260819C00160000,160.0,59.84,57.75,59.65,72.0,22.0,3.9335939160156252,True,CALL,2026-08-19,NVDA
NVDA260819C00170000,170.0,49.49,47.95,49.85,109.0,60.0,3.431642045898437,True,CALL,2026-08-19,NVDA
NVDA260819C00175000,175.0,44.41,42.65,43.05,148.0,76.0,2.2500043749999996,True,CALL,2026-08-19,NVDA
NVDA260819C00180000,180.0,39.83,37.65,38.05,205.0,38.0,2.0019581201171874,True,CALL,2026-08-19,NVDA
NVDA260819C00182500,182.5,37.61,35.25,35.55,145.0,364.0,1.9375003125,True,CALL,2026-08-19,NVDA
NVDA260819C00185000,185.0,35.24,32.65,33.05,95.0,339.0,1.7578137109375,True,CALL,2026-08-19,NVDA
NVDA260819C00187500,187.5,32.13,30.25,30.55,266.0,149.0,1.6875015625,True,CALL,2026-08-19,NVDA
NVDA260819C00190000,190.0,29.0,27.8,28.2,209.0,152.0,1.650392373046875,True,CALL,2026-08-19,NVDA
NVDA260819C00192500,192.5,26.55,25.65,25.95,26.0,303.0,1.720704521484375,True,CALL,2026-08-19,NVDA
NVDA260819C00195000,195.0,23.3,22.75,23.05,70.0,216.0,1.3183627832031248,True,CALL,2026-08-19,NVDA
NVDA260819C00197500,197.5,21.57,20.15,20.55,26.0,225.0,1.154301103515625,True,CALL,2026-08-19,NVDA
NVDA260819C00200000,200.0,19.83,17.8,17.95,88.0,213.0,1.0517625537109376,True,CALL,2026-08-19,NVDA
NVDA260819C00202500,202.5,17.45,15.1,15.5,28.0,238.0,0.8730481445312499,True,CALL,2026-08-19,NVDA
NVDA260819C00205000,205.0,13.25,12.9,13.0,191.0,428.0,0.8466812207031249,True,CALL,2026-08-19,NVDA
NVDA260819C00207500,207.5,12.45,10.65,10.9,90.0,252.0,0.85742330078125,True,CALL,2026-08-19,NVDA
NVDA260819C00210000,210.0,8.35,7.8,7.95,560.0,650.0,0.5449264257812501,True,CALL,2026-08-19,NVDA
NVDA260819C00212500,212.5,5.42,5.3,5.45,550.0,599.0,0.437505625,True,CALL,2026-08-19,NVDA
NVDA260819C00215000,215.0,2.88,2.83,3.15,7512.0,1199.0,0.34180345703125,True,CALL,2026-08-19,NVDA
NVDA260819C00217500,217.5,0.49,0.48,0.52,58134.0,1752.0,0.1079190771484375,True,CALL,2026-08-19,NVDA
NVDA260819C00220000,220.0,0.01,0.01,0.02,419919.0,9811.0,0.11914943359374999,False,CALL,2026-08-19,NVDA
NVDA260819C00222500,222.5,0.01,0.0,0.01,228502.0,12949.0,0.1914143359375,False,CALL,2026-08-19,NVDA
NVDA260819C00225000,225.0,0.01,0.0,0.01,80480.0,18667.0,0.273444765625,False,CALL,2026-08-19,NVDA
NVDA260819C00227500,227.5,0.01,0.0,0.01,15216.0,17531.0,0.35156898437499995,False,CALL,2026-08-19,NVDA
NVDA260819C00230000,230.0,0.01,0.0,0.01,4485.0,16086.0,0.42188078125,False,CALL,2026-08-19,NVDA
NVDA260819C00232500,232.5,0.01,0.0,0.01,1921.0,9266.0,0.500005,False,CALL,2026-08-19,NVDA
NVDA260819C00235000,235.0,0.01,0.0,0.01,1178.0,11440.0,0.5312546875,False,CALL,2026-08-19,NVDA
NVDA260819C00237500,237.5,0.01,0.0,0.01,381.0,4111.0,0.5937540625000001,False,CALL,2026-08-19,NVDA
NVDA260819C00240000,240.0,0.01,0.0,0.01,51.0,3958.0,0.6562534375000001,False,CALL,2026-08-19,NVDA
NVDA260819C00242500,242.5,0.01,0.0,0.01,36.0,1182.0,0.7187528125,False,CALL,2026-08-19,NVDA
NVDA260819C00245000,245.0,0.01,0.0,0.01,105.0,9115.0,0.7812521875,False,CALL,2026-08-19,NVDA
NVDA260819C00250000,250.0,0.01,0.0,0.01,4.0,5355.0,0.9062509375,False,CALL,2026-08-19,NVDA
NVDA260819C00255000,255.0,0.01,0.0,0.01,3.0,246.0,1.000005,False,CALL,2026-08-19,NVDA
NVDA260819C00260000,260.0,0.01,0.0,0.01,120.0,171.0,1.125004375,False,CALL,2026-08-19,NVDA
NVDA260819C00265000,265.0,0.01,0.0,0.01,13.0,3399.0,1.2500037499999999,False,CALL,2026-08-19,NVDA
NVDA260819C00270000,270.0,0.01,0.0,0.01,2.0,1476.0,1.3437532812499997,False,CALL,2026-08-19,NVDA
NVDA260819C00275000,275.0,0.01,0.0,0.01,981.0,736.0,1.4375028125,False,CALL,2026-08-19,NVDA
NVDA260819C00280000,280.0,0.01,0.0,0.01,13.0,82.0,1.5625021874999998,False,CALL,2026-08-19,NVDA
NVDA260819P00155000,155.0,0.03,0.0,0.01,1.0,2.0,2.0625048437499998,False,PUT,2026-08-19,NVDA
NVDA260819P00160000,160.0,0.01,0.0,0.01,6.0,91.0,1.875000625,False,PUT,2026-08-19,NVDA
NVDA260819P00165000,165.0,0.01,,0.01,,399.0,1.8125009374999999,False,PUT,2026-08-19,NVDA
NVDA260819P00170000,170.0,0.01,0.0,0.01,24.0,1187.0,1.5625021874999998,False,PUT,2026-08-19,NVDA
NVDA260819P00172500,172.5,0.01,0.0,0.01,558.0,982.0,1.4375028125,False,PUT,2026-08-19,NVDA
NVDA260819P00175000,175.0,0.01,0.0,0.01,8.0,326.0,1.3750031249999999,False,PUT,2026-08-19,NVDA
NVDA260819P00177500,177.5,0.01,0.0,0.01,290.0,326.0,1.3125034374999998,False,PUT,2026-08-19,NVDA
NVDA260819P00180000,180.0,0.01,0.0,0.01,1.0,1688.0,1.21875390625,False,PUT,2026-08-19,NVDA
NVDA260819P00182500,182.5,0.01,0.0,0.01,165.0,522.0,1.125004375,False,PUT,2026-08-19,NVDA
NVDA260819P00185000,185.0,0.01,0.0,0.01,74.0,609.0,1.0625046875000002,False,PUT,2026-08-19,NVDA
NVDA260819P00187500,187.5,0.01,0.0,0.01,613.0,431.0,0.9687503125,False,PUT,2026-08-19,NVDA
NVDA260819P00190000,190.0,0.01,0.0,0.01,8.0,1287.0,0.87500125,False,PUT,2026-08-19,NVDA
NVDA260819P00192500,192.5,0.01,0.0,0.01,1.0,1116.0,0.8125018749999999,False,PUT,2026-08-19,NVDA
NVDA260819P00195000,195.0,0.01,0.0,0.01,50.0,1035.0,0.7187528125,False,PUT,2026-08-19,NVDA
NVDA260819P00197500,197.5,0.01,0.0,0.01,41.0,2570.0,0.6562534375000001,False,PUT,2026-08-19,NVDA
NVDA260819P00200000,200.0,0.01,0.0,0.01,781.0,9356.0,0.57812921875,False,PUT,2026-08-19,NVDA
NVDA260819P00202500,202.5,0.01,0.0,0.01,576.0,1681.0,0.500005,False,PUT,2026-08-19,NVDA
NVDA260819P00205000,205.0,0.01,0.0,0.01,1147.0,2397.0,0.45313046875,False,PUT,2026-08-19,NVDA
NVDA260819P00207500,207.5,0.01,0.0,0.01,793.0,1629.0,0.37500625,False,PUT,2026-08-19,NVDA
NVDA260819P00210000,210.0,0.01,0.0,0.01,6688.0,3849.0,0.2890696093749999,False,PUT,2026-08-19,NVDA
NVDA260819P00212500,212.5,0.01,0.0,0.01,13748.0,7660.0,0.20313296874999998,False,PUT,2026-08-19,NVDA
NVDA260819P00215000,215.0,0.01,0.0,0.01,119974.0,18895.0,0.11133701171874999,False,PUT,2026-08-19,NVDA
NVDA260819P00217500,217.5,0.13,0.13,0.14,255060.0,11519.0,0.037119003906249996,False,PUT,2026-08-19,NVDA
NVDA260819P00220000,220.0,2.17,2.14,2.2,107333.0,8331.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00222500,222.5,4.6,4.55,4.7,9266.0,4923.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00225000,225.0,6.84,7.05,7.2,2095.0,8919.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00227500,227.5,9.27,9.5,9.65,704.0,1689.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00230000,230.0,10.86,12.0,12.15,376.0,563.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00232500,232.5,13.03,14.45,14.85,169.0,435.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00235000,235.0,15.39,17.0,17.15,58.0,99.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00237500,237.5,17.97,19.45,19.85,22.0,1.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00240000,240.0,21.05,21.95,22.25,64.0,0.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00242500,242.5,22.38,24.45,24.75,26.0,0.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00245000,245.0,24.52,26.9,27.25,12.0,0.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00250000,250.0,30.89,31.9,32.25,3.0,0.0,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00255000,255.0,35.81,36.95,37.4,1.0,,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00260000,260.0,40.34,41.95,42.35,16.0,,1.0000000000000003e-05,True,PUT,2026-08-19,NVDA
NVDA260819P00270000,270.0,51.03,49.5,54.5,1.0,,3.2773455566406247,True,PUT,2026-08-19,NVDA
NVDA260819P00275000,275.0,55.98,53.9,59.9,6.0,,3.643555578613282,True,PUT,2026-08-19,NVDA
NVDA260821C00155000,155.0,64.8,63.15,64.9,22.0,1508.0,2.6064487963867187,True,CALL,2026-08-21,NVDA
NVDA260821C00160000,160.0,59.81,58.05,58.45,68.0,1347.0,2.0400439624023434,True,CALL,2026-08-21,NVDA
