contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260518C00160000,160.0,65.97,0.0,0.0,4.0,12.0,1.0000000000000003e-05,True,CALL,2026-05-18,NVDA
NVDA260518C00162500,162.5,63.76,63.05,70.25,2.0,4.0,5.87500265625,True,CALL,2026-05-18,NVDA
NVDA260518C00165000,165.0,60.43,60.05,67.95,1.0,6.0,5.607424865722655,True,CALL,2026-05-18,NVDA
NVDA260518C00167500,167.5,58.7,57.8,65.25,,1.0,5.4194368194580065,True,CALL,2026-05-18,NVDA
NVDA260518C00170000,170.0,56.55,56.5,62.5,5.0,17.0,5.416995416259764,True,CALL,2026-05-18,NVDA
NVDA260518C00172500,172.5,54.92,53.05,60.25,1.0,2.0,5.07812865234375,True,CALL,2026-05-18,NVDA
NVDA260518C00175000,175.0,49.64,50.35,57.75,8.0,23.0,4.843753945312499,True,CALL,2026-05-18,NVDA
NVDA260518C00177500,177.5,51.58,49.1,55.1,6.0,3.0,4.860355487060545,True,CALL,2026-05-18,NVDA
NVDA260518C00180000,180.0,44.74,45.25,52.75,133.0,67.0,4.441898978881835,True,CALL,2026-05-18,NVDA
NVDA260518C00182500,182.5,46.5,0.0,0.0,20.0,6.0,1.0000000000000003e-05,True,CALL,2026-05-18,NVDA
NVDA260518C00185000,185.0,42.74,43.95,44.7,38.0,89.0,4.179692275390625,True,CALL,2026-05-18,NVDA
NVDA260518C00187500,187.5,38.95,0.0,0.0,5.0,5.0,1.0000000000000003e-05,True,CALL,2026-05-18,NVDA
NVDA260518C00190000,190.0,35.77,0.0,0.0,56.0,143.0,1.0000000000000003e-05,True,CALL,2026-05-18,NVDA
NVDA260518C00192500,192.5,33.72,0.0,0.0,4.0,17.0,1.0000000000000003e-05,True,CALL,2026-05-18,NVDA
NVDA260518C00195000,195.0,31.24,31.85,37.75,202.0,1317.0,3.5683604541015628,True,CALL,2026-05-18,NVDA
NVDA260518C00197500,197.5,27.84,31.0,31.7,37.0,64.0,3.0839866650390624,True,CALL,2026-05-18,NVDA
NVDA260518C00200000,200.0,25.35,26.1,30.5,149.0,5241.0,2.7280305236816402,True,CALL,2026-05-18,NVDA
NVDA260518C00202500,202.5,23.04,0.0,0.0,12.0,167.0,1.0000000000000003e-05,True,CALL,2026-05-18,NVDA
NVDA260518C00205000,205.0,20.6,21.5,27.5,421.0,4154.0,2.707522762451172,True,CALL,2026-05-18,NVDA
NVDA260518C00207500,207.5,18.05,18.0,25.3,106.0,156.0,2.4179727050781246,True,CALL,2026-05-18,NVDA
NVDA260518C00210000,210.0,19.25,17.85,20.0,2.0,1995.0,2.16406708984375,True,CALL,2026-05-18,NVDA
NVDA260518C00212500,212.5,13.2,15.9,16.65,98.0,135.0,1.9301761303710938,True,CALL,2026-05-18,NVDA
NVDA260518C00215000,215.0,14.25,12.0,15.7,2.0,7437.0,1.75000125,True,CALL,2026-05-18,NVDA
