contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260327C00125000,125.0,53.49,47.55,54.5,145.0,187.0,2.496097509765625,True,CALL,2026-03-27,NVDA
NVDA260327C00130000,130.0,47.84,42.85,49.65,6.0,169.0,2.4726600683593754,True,CALL,2026-03-27,NVDA
NVDA260327C00135000,135.0,43.31,37.7,44.65,2.0,110.0,2.150395249023437,True,CALL,2026-03-27,NVDA
NVDA260327C00140000,140.0,38.78,34.85,39.0,150.0,689.0,2.362308781738281,True,CALL,2026-03-27,NVDA
NVDA260327C00145000,145.0,33.7,27.3,34.4,42.0,1303.0,1.359378203125,True,CALL,2026-03-27,NVDA
NVDA260327C00150000,150.0,28.71,24.55,27.85,123.0,11100.0,1.4384793701171876,True,CALL,2026-03-27,NVDA
NVDA260327C00155000,155.0,23.77,18.9,22.8,145.0,495.0,0.9511723632812499,True,CALL,2026-03-27,NVDA
NVDA260327C00157500,157.5,21.22,15.2,22.05,138.0,243.0,1.040043862304688,True,CALL,2026-03-27,NVDA
NVDA260327C00160000,160.0,18.68,14.6,18.05,539.0,2741.0,1.017583037109375,True,CALL,2026-03-27,NVDA
NVDA260327C00162500,162.5,16.07,12.15,13.9,288.0,622.0,0.920899228515625,True,CALL,2026-03-27,NVDA
NVDA260327C00165000,165.0,14.02,12.55,12.9,862.0,2436.0,1.1772502075195312,True,CALL,2026-03-27,NVDA
NVDA260327C00167500,167.5,11.28,8.2,10.1,1190.0,1665.0,0.7338893798828124,True,CALL,2026-03-27,NVDA
NVDA260327C00170000,170.0,6.65,5.9,7.3,2.0,2400.0,0.5737347314453125,True,CALL,2026-03-27,NVDA
NVDA260327C00172500,172.5,3.8,3.75,3.85,73.0,4450.0,0.358404853515625,True,CALL,2026-03-27,NVDA
NVDA260327C00175000,175.0,2.07,2.07,2.11,435.0,16610.0,0.33838552246093745,True,CALL,2026-03-27,NVDA
NVDA260327C00177500,177.5,0.9,0.9,0.91,1418.0,19222.0,0.3193427441406249,False,CALL,2026-03-27,NVDA
NVDA260327C00180000,180.0,0.3,0.3,0.31,2168.0,89109.0,0.31250687499999996,False,CALL,2026-03-27,NVDA
NVDA260327C00182500,182.5,0.11,0.1,0.11,1512.0,69035.0,0.32910827148437494,False,CALL,2026-03-27,NVDA
NVDA260327C00185000,185.0,0.05,0.05,0.06,971.0,80649.0,0.37500625,False,CALL,2026-03-27,NVDA
NVDA260327C00187500,187.5,0.03,0.03,0.04,190.0,58355.0,0.42578699218750005,False,CALL,2026-03-27,NVDA
NVDA260327C00190000,190.0,0.02,0.01,0.02,31.0,46426.0,0.45313046875,False,CALL,2026-03-27,NVDA
NVDA260327C00192500,192.5,0.01,0.0,0.01,50.0,13740.0,0.476567734375,False,CALL,2026-03-27,NVDA
NVDA260327C00195000,195.0,0.01,0.0,0.01,6.0,21398.0,0.500005,False,CALL,2026-03-27,NVDA
NVDA260327C00197500,197.5,0.01,0.0,0.01,1295.0,6355.0,0.5625043750000001,False,CALL,2026-03-27,NVDA
NVDA260327C00200000,200.0,0.01,0.0,0.01,20.0,42615.0,0.6093789062500001,False,CALL,2026-03-27,NVDA
NVDA260327C00202500,202.5,0.01,0.0,0.03,140.0,2782.0,0.73437765625,False,CALL,2026-03-27,NVDA
NVDA260327C00205000,205.0,0.01,0.0,0.01,220.0,13971.0,0.7187528125,False,CALL,2026-03-27,NVDA
NVDA260327C00207500,207.5,0.01,0.0,0.0,19.0,6655.0,0.500005,False,CALL,2026-03-27,NVDA
NVDA260327C00210000,210.0,0.01,0.0,0.0,94.0,11581.0,0.500005,False,CALL,2026-03-27,NVDA
NVDA260327C00215000,215.0,0.01,0.0,0.01,96.0,7216.0,0.9062509375,False,CALL,2026-03-27,NVDA
NVDA260327C00220000,220.0,0.01,0.0,0.0,38.0,5530.0,0.500005,False,CALL,2026-03-27,NVDA
NVDA260327C00225000,225.0,0.01,0.0,0.0,25.0,4215.0,0.500005,False,CALL,2026-03-27,NVDA
NVDA260327P00125000,125.0,0.01,0.0,0.01,2.0,2886.0,1.5000025,False,PUT,2026-03-27,NVDA
NVDA260327P00130000,130.0,0.01,0.0,0.01,26.0,4400.0,1.3437532812499997,False,PUT,2026-03-27,NVDA
NVDA260327P00135000,135.0,0.01,0.0,0.01,618.0,10255.0,1.1875040625,False,PUT,2026-03-27,NVDA
NVDA260327P00140000,140.0,0.02,0.01,0.18,11.0,11771.0,1.4296903515625,False,PUT,2026-03-27,NVDA
NVDA260327P00145000,145.0,0.01,0.01,0.31,219.0,13909.0,1.3398470507812497,False,PUT,2026-03-27,NVDA
NVDA260327P00150000,150.0,0.01,0.01,0.02,2021.0,76499.0,0.8281267187499999,False,PUT,2026-03-27,NVDA
NVDA260327P00155000,155.0,0.01,0.01,0.02,100.0,21369.0,0.6718782812500002,False,PUT,2026-03-27,NVDA
NVDA260327P00157500,157.5,0.02,0.01,0.02,106.0,17078.0,0.5937540625000001,False,PUT,2026-03-27,NVDA
