contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260821C00155000,155.0,60.4,60.2,60.65,265.0,1477.0,3.7363287841796877,True,CALL,2026-08-21,NVDA
NVDA260821C00160000,160.0,55.44,55.2,55.6,214.0,1317.0,3.406251484375,True,CALL,2026-08-21,NVDA
NVDA260821C00165000,165.0,50.0,49.7,50.7,367.0,1855.0,2.902346494140625,True,CALL,2026-08-21,NVDA
NVDA260821C00170000,170.0,45.2,45.2,45.5,207.0,5985.0,2.7734405664062503,True,CALL,2026-08-21,NVDA
NVDA260821C00175000,175.0,40.36,40.2,40.55,167.0,2917.0,2.5117224707031247,True,CALL,2026-08-21,NVDA
NVDA260821C00180000,180.0,35.24,35.3,35.5,954.0,11832.0,2.249027814941406,True,CALL,2026-08-21,NVDA
NVDA260821C00182500,182.5,32.68,32.7,33.05,232.0,786.0,2.0898485253906243,True,CALL,2026-08-21,NVDA
NVDA260821C00185000,185.0,30.37,30.2,30.6,741.0,8062.0,1.96875015625,True,CALL,2026-08-21,NVDA
NVDA260821C00187500,187.5,27.87,27.65,28.05,97.0,352.0,1.7968760156249999,True,CALL,2026-08-21,NVDA
NVDA260821C00190000,190.0,25.15,25.4,25.5,1108.0,16493.0,1.720704521484375,True,CALL,2026-08-21,NVDA
NVDA260821C00192500,192.5,22.85,22.75,23.15,250.0,1265.0,1.5791036669921872,True,CALL,2026-08-21,NVDA
NVDA260821C00195000,195.0,20.12,20.35,20.5,852.0,14034.0,1.423831005859375,True,CALL,2026-08-21,NVDA
NVDA260821C00197500,197.5,17.35,17.7,18.55,185.0,2740.0,1.3779327978515623,True,CALL,2026-08-21,NVDA
NVDA260821C00200000,200.0,15.45,15.4,15.45,2403.0,32998.0,1.138676181640625,True,CALL,2026-08-21,NVDA
NVDA260821C00202500,202.5,12.93,12.85,13.0,110.0,6039.0,0.993164130859375,True,CALL,2026-08-21,NVDA
NVDA260821C00205000,205.0,10.37,10.3,10.45,2546.0,15872.0,0.8247087841796874,True,CALL,2026-08-21,NVDA
NVDA260821C00207500,207.5,7.86,7.85,7.95,1400.0,6546.0,0.6821320849609377,True,CALL,2026-08-21,NVDA
NVDA260821C00210000,210.0,5.4,5.35,5.45,14655.0,30340.0,0.5214891601562499,True,CALL,2026-08-21,NVDA
NVDA260821C00212500,212.5,2.88,2.84,2.91,8336.0,6860.0,0.348639326171875,True,CALL,2026-08-21,NVDA
NVDA260821C00215000,215.0,0.53,0.54,0.55,213893.0,30444.0,0.1518639501953125,False,CALL,2026-08-21,NVDA
NVDA260821C00217500,217.5,0.02,0.01,0.02,384064.0,23498.0,0.13477427734375003,False,CALL,2026-08-21,NVDA
NVDA260821C00220000,220.0,0.01,0.0,0.01,185521.0,75733.0,0.20703917968749996,False,CALL,2026-08-21,NVDA
NVDA260821C00222500,222.5,0.01,0.0,0.01,71259.0,28363.0,0.2890696093749999,False,CALL,2026-08-21,NVDA
NVDA260821C00225000,225.0,0.01,0.0,0.01,33444.0,62953.0,0.367193828125,False,CALL,2026-08-21,NVDA
NVDA260821C00227500,227.5,0.01,0.0,0.01,21754.0,44423.0,0.437505625,False,CALL,2026-08-21,NVDA
NVDA260821C00230000,230.0,0.01,0.0,0.01,7398.0,98388.0,0.51562984375,False,CALL,2026-08-21,NVDA
NVDA260821C00232500,232.5,0.01,0.0,0.01,1735.0,14850.0,0.5468795312500001,False,CALL,2026-08-21,NVDA
NVDA260821C00235000,235.0,0.01,0.0,0.01,2347.0,41730.0,0.6093789062500001,False,CALL,2026-08-21,NVDA
NVDA260821C00237500,237.5,0.01,0.0,0.01,1085.0,25583.0,0.6718782812500002,False,CALL,2026-08-21,NVDA
NVDA260821C00240000,240.0,0.01,0.0,0.01,1605.0,43968.0,0.73437765625,False,CALL,2026-08-21,NVDA
NVDA260821C00242500,242.5,0.01,0.0,0.01,197.0,11096.0,0.79687703125,False,CALL,2026-08-21,NVDA
NVDA260821C00245000,245.0,0.01,0.0,0.01,774.0,22658.0,0.8437515624999999,False,CALL,2026-08-21,NVDA
NVDA260821C00247500,247.5,0.01,0.0,0.01,21.0,4722.0,0.9062509375,False,CALL,2026-08-21,NVDA
NVDA260821C00250000,250.0,0.01,0.0,0.01,513.0,93143.0,0.9687503125,False,CALL,2026-08-21,NVDA
NVDA260821C00255000,255.0,0.01,0.0,0.01,100.0,14663.0,1.09375453125,False,CALL,2026-08-21,NVDA
NVDA260821C00260000,260.0,0.01,0.0,0.01,67.0,29079.0,1.1875040625,False,CALL,2026-08-21,NVDA
NVDA260821C00265000,265.0,0.01,0.0,0.01,44.0,8329.0,1.3125034374999998,False,CALL,2026-08-21,NVDA
NVDA260821C00270000,270.0,0.01,0.0,0.01,65.0,19813.0,1.4375028125,False,CALL,2026-08-21,NVDA
NVDA260821C00275000,275.0,0.01,0.0,0.01,43.0,12802.0,1.5000025,False,CALL,2026-08-21,NVDA
NVDA260821P00155000,155.0,0.01,0.0,0.01,6.0,17806.0,2.000005,False,PUT,2026-08-21,NVDA
NVDA260821P00160000,160.0,0.01,0.0,0.01,5.0,23382.0,1.8125009374999999,False,PUT,2026-08-21,NVDA
NVDA260821P00165000,165.0,0.01,0.0,0.01,7.0,25976.0,1.625001875,False,PUT,2026-08-21,NVDA
