contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260610C00150000,150.0,57.78,0.0,0.0,36.0,36.0,1.0000000000000003e-05,True,CALL,2026-06-10,NVDA
NVDA260610C00152500,152.5,55.37,0.0,0.0,38.0,36.0,1.0000000000000003e-05,True,CALL,2026-06-10,NVDA
NVDA260610C00155000,155.0,52.93,52.5,59.35,42.0,37.0,3.1630880297851567,True,CALL,2026-06-10,NVDA
NVDA260610C00157500,157.5,50.25,50.0,56.5,43.0,36.0,2.9580104174804687,True,CALL,2026-06-10,NVDA
NVDA260610C00160000,160.0,48.1,47.5,53.75,6.0,2.0,2.777346806640625,True,CALL,2026-06-10,NVDA
NVDA260610C00162500,162.5,45.53,44.65,52.35,8.0,2.0,2.8027373681640624,True,CALL,2026-06-10,NVDA
NVDA260610C00165000,165.0,43.13,42.7,49.1,77.0,21.0,2.636722158203125,True,CALL,2026-06-10,NVDA
NVDA260610C00167500,167.5,40.95,40.0,46.5,2.0,1.0,2.454105427246094,True,CALL,2026-06-10,NVDA
NVDA260610C00170000,170.0,38.5,37.75,44.05,205.0,51.0,2.3852579431152336,True,CALL,2026-06-10,NVDA
NVDA260610C00172500,172.5,35.17,35.3,41.95,22.0,20.0,2.336429940185546,True,CALL,2026-06-10,NVDA
NVDA260610C00175000,175.0,32.95,32.75,39.05,21.0,18.0,2.1362351281738277,True,CALL,2026-06-10,NVDA
NVDA260610C00177500,177.5,30.43,29.75,37.8,14.0,14.0,2.128910927734375,True,CALL,2026-06-10,NVDA
NVDA260610C00180000,180.0,27.94,26.7,34.55,34.0,58.0,1.8017588037109373,True,CALL,2026-06-10,NVDA
NVDA260610C00182500,182.5,26.11,25.3,31.7,6.0,3.0,1.7954111791992187,True,CALL,2026-06-10,NVDA
NVDA260610C00185000,185.0,23.06,22.6,26.0,12.0,70.0,1.0517625537109376,True,CALL,2026-06-10,NVDA
NVDA260610C00187500,187.5,21.93,20.45,26.75,29.0,12.0,1.572267763671875,True,CALL,2026-06-10,NVDA
NVDA260610C00190000,190.0,18.01,19.6,24.2,289.0,138.0,1.6376971240234375,True,CALL,2026-06-10,NVDA
NVDA260610C00192500,192.5,15.51,15.45,22.05,31.0,101.0,1.3525422998046874,True,CALL,2026-06-10,NVDA
NVDA260610C00195000,195.0,13.19,15.45,15.8,130.0,115.0,1.0747116577148441,True,CALL,2026-06-10,NVDA
NVDA260610C00197500,197.5,13.21,12.6,16.05,1.0,367.0,1.2060586572265624,True,CALL,2026-06-10,NVDA
NVDA260610C00200000,200.0,11.49,11.15,11.25,2.0,577.0,0.938477177734375,True,CALL,2026-06-10,NVDA
NVDA260610C00202500,202.5,9.0,8.95,9.0,5.0,772.0,0.8476577734374999,True,CALL,2026-06-10,NVDA
NVDA260610C00205000,205.0,6.68,6.6,6.75,93.0,1331.0,0.7280300634765625,True,CALL,2026-06-10,NVDA
NVDA260610C00207500,207.5,4.4,4.45,4.55,362.0,4382.0,0.6103554589843752,True,CALL,2026-06-10,NVDA
