contractSymbol,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,option_type,expiry_date,symbol
NVDA260831C00155000,155.0,62.57,61.3,63.8,2.0,1.0,3.0156274609375,True,CALL,2026-08-31,NVDA
NVDA260831C00160000,160.0,57.65,56.25,59.0,3.0,6.0,3.156252109375,True,CALL,2026-08-31,NVDA
NVDA260831C00165000,165.0,62.02,52.65,55.8,1.0,1.0,3.1660177099609372,True,CALL,2026-08-31,NVDA
NVDA260831C00170000,170.0,47.75,48.0,50.5,5.0,22.0,2.908205854492188,True,CALL,2026-08-31,NVDA
NVDA260831C00175000,175.0,43.5,42.7,43.9,1.0,48.0,2.2343794140624995,True,CALL,2026-08-31,NVDA
NVDA260831C00180000,180.0,38.43,37.15,38.35,3.0,43.0,1.0000000000000003e-05,True,CALL,2026-08-31,NVDA
NVDA260831C00185000,185.0,33.7,32.9,33.35,5.0,61.0,1.0000000000000003e-05,True,CALL,2026-08-31,NVDA
NVDA260831C00187500,187.5,35.39,30.45,31.15,2.0,45.0,0.500005,True,CALL,2026-08-31,NVDA
NVDA260831C00190000,190.0,27.7,27.2,29.05,2.0,318.0,1.6640641796875002,True,CALL,2026-08-31,NVDA
NVDA260831C00192500,192.5,23.92,25.2,26.2,2.0,39.0,1.0859420703125,True,CALL,2026-08-31,NVDA
NVDA260831C00195000,195.0,22.51,22.75,23.7,556.0,534.0,0.9882813671875,True,CALL,2026-08-31,NVDA
NVDA260831C00197500,197.5,20.36,19.5,21.4,43.0,107.0,1.1640666796875,True,CALL,2026-08-31,NVDA
NVDA260831C00200000,200.0,17.92,17.75,18.4,14.0,1804.0,1.0000000000000003e-05,True,CALL,2026-08-31,NVDA
NVDA260831C00202500,202.5,15.45,15.35,16.0,12.0,588.0,1.0000000000000003e-05,True,CALL,2026-08-31,NVDA
NVDA260831C00205000,205.0,12.32,11.5,13.3,2.0,941.0,1.0000000000000003e-05,True,CALL,2026-08-31,NVDA
NVDA260831C00207500,207.5,10.71,10.35,11.3,21.0,1066.0,0.6152382226562501,True,CALL,2026-08-31,NVDA
NVDA260831C00210000,210.0,8.2,7.65,8.15,283.0,2417.0,1.0000000000000003e-05,True,CALL,2026-08-31,NVDA
NVDA260831C00212500,212.5,5.3,5.25,5.5,321.0,2496.0,1.0000000000000003e-05,True,CALL,2026-08-31,NVDA
NVDA260831C00215000,215.0,3.4,3.35,3.45,2559.0,10820.0,1.0000000000000003e-05,True,CALL,2026-08-31,NVDA
NVDA260831C00217500,217.5,1.3,1.28,1.3,16303.0,7348.0,0.11914943359374999,True,CALL,2026-08-31,NVDA
NVDA260831C00220000,220.0,0.39,0.39,0.4,39028.0,40957.0,0.20117986328124998,False,CALL,2026-08-31,NVDA
NVDA260831C00222500,222.5,0.11,0.11,0.12,17583.0,15774.0,0.249030947265625,False,CALL,2026-08-31,NVDA
NVDA260831C00225000,225.0,0.04,0.04,0.05,10289.0,24925.0,0.30274134765625,False,CALL,2026-08-31,NVDA
NVDA260831C00227500,227.5,0.03,0.02,0.03,6556.0,15640.0,0.367193828125,False,CALL,2026-08-31,NVDA
NVDA260831C00230000,230.0,0.02,0.01,0.02,6864.0,29423.0,0.42578699218750005,False,CALL,2026-08-31,NVDA
NVDA260831C00232500,232.5,0.01,0.0,0.01,2020.0,9323.0,0.4687553125,False,CALL,2026-08-31,NVDA
NVDA260831C00235000,235.0,0.01,0.0,0.01,1223.0,13867.0,0.500005,False,CALL,2026-08-31,NVDA
